date,open,high,low,close,volume
2020-04-15,155.02124830465655,172.31207378110793,150.15199721159112,163.0704345703125,2657
2020-04-16,163.07043176998465,168.28749292141674,151.44382621634963,157.00869750976562,3139
2020-04-17,170.87118248028784,170.92087181284452,161.4804748231816,166.05162048339844,3055
2020-04-20,166.8962711768995,169.9271383734819,162.97105668567855,167.34344482421875,1053
2020-04-21,159.39364258531714,166.3497245089691,159.0955369190334,162.57357788085938,1725
2020-04-22,167.93969694512995,173.90205304969078,157.10808942040006,160.2880096435547,2292
2020-04-23,171.81521916244654,173.9020498255756,160.98361183853285,164.36227416992188,1397
2020-04-24,158.399914173818,158.94646649207186,150.59917437656654,154.822509765625,1927
2020-04-27,158.59866821055311,160.93391510295544,153.08348613717408,158.44960021972656,1042
2020-04-28,158.99615342931037,162.77231510586745,156.0149755525108,161.03329467773438,1915
2020-04-29,153.48097263343516,161.13265954985982,153.48097263343516,158.99615478515625,2436
2020-04-30,155.02124741498162,162.92136564486495,155.02124741498162,160.4867401123047,1610
2020-05-04,150.94698193365565,161.87796855635256,150.45011890535125,152.13946533203125,3296
2020-05-05,153.48098083237988,157.95274792459392,151.1457337820571,153.53067016601562,2060
2020-05-06,158.39991410466888,158.99615575396825,152.04007393973214,156.5118408203125,1854
2020-05-07,156.8099599077061,156.8099599077061,152.1394509167876,153.03379821777344,474
2020-05-08,153.18285883822222,153.92815334796975,150.0526279625048,150.4998016357422,1243
2020-05-11,151.5432155248785,153.03380453004124,149.05890051627392,152.5369415283203,1721
2020-05-12,151.09603253673677,152.04006914916974,147.27018159423193,151.5928955078125,543
2020-05-13,157.4061931574021,157.4061931574021,135.79265254444707,147.46893310546875,4000
2020-05-14,146.47521243971792,149.05890621262586,146.47521243971792,147.76705932617188,1211
2020-05-15,146.5746002890452,150.05264165183613,146.07773723721795,148.7111053466797,1944
2020-05-18,147.07145835077534,147.07145835077534,142.102828001087,142.89781188964844,3858
2020-05-19,143.09654578430172,151.44383822316377,138.1279157223468,139.46945190429688,7763
2020-05-20,137.87948486455116,143.09654645402065,133.15928628360257,142.05313110351562,4177
2020-05-21,132.06617288937383,147.86642461608602,132.06617288937383,139.4197540283203,2770
2020-05-22,139.12164267011198,140.7612845363589,136.1404646128953,138.67446899414062,1833
2020-05-26,136.19015667437904,142.50030792404797,136.19015667437904,137.97886657714844,456
2020-05-27,135.7429837466639,139.1216462328097,135.7429837466639,138.8732147216797,2482
2020-05-28,137.6310597177509,144.04058979112872,137.6310597177509,139.866943359375,2898
2020-05-29,138.87320172238336,142.50029538014323,138.177596588943,139.4197540283203,4217
2020-06-01,143.09655892625432,156.90934570182966,141.20848539453348,148.7111053466797,6080
2020-06-02,147.12113998620808,154.62377445414282,147.12113998620808,153.08349609375,7386
2020-06-03,153.92816762668167,158.9464874904365,150.0526418817145,152.984130859375,3849
2020-06-04,156.41246595883968,171.268681753577,156.31310245691174,169.43028259277344,13411
2020-06-05,179.6656723584446,179.6656723584446,163.16981391042992,165.6541290283203,11375
2020-06-08,165.95222958031843,177.77756203010142,160.68547914186513,162.42449951171875,10547
2020-06-09,158.9961624359759,162.42451415589048,151.5929066551619,158.1514892578125,3473
2020-06-10,154.12692018135803,172.9083369194556,154.12692018135803,168.8837432861328,23700
2020-06-11,169.92714089893977,197.2546050785938,169.92714089893977,178.4731903076172,82899
