date,open,high,low,close,volume,capital gains
2019-11-05,10.5,10.5,10.5,10.5,30000,0.0
2019-11-06,10.5,10.5,10.5,10.5,20000,0.0
2019-11-07,10.5,10.5,10.5,10.5,20000,0.0
2019-11-08,10.5,10.5,10.5,10.5,0,0.0
2019-11-11,10.5,10.5,10.5,10.5,0,0.0
2019-11-13,10.5,10.5,10.5,10.5,0,0.0
2019-11-14,10.5,10.5,10.5,10.5,0,0.0
2019-11-15,10.5,10.5,10.5,10.5,0,0.0
2019-11-18,10.5,10.5,10.5,10.5,0,0.0
2019-11-19,10.5,10.5,10.5,10.5,0,0.0
2019-11-20,10.5,10.5,10.5,10.5,0,0.0
2019-11-21,10.5,10.5,10.5,10.5,0,0.0
2019-11-22,10.5,10.5,10.5,10.5,0,0.0
2019-11-25,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,10000,0.0
2019-11-26,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0,0.0
2019-11-27,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0,0.0
2019-11-28,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0,0.0
2019-11-29,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,10000,0.0
2019-12-02,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-03,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-04,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-05,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-06,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-09,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-10,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-11,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-12,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-13,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-16,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-17,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-18,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-19,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-20,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-23,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-24,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-26,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-27,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-30,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2019-12-31,10.699999809265137,10.899999618530273,10.699999809265137,10.800000190734863,40000,0.0
2020-01-01,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2020-01-02,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2020-01-03,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2020-01-06,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
2020-01-07,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,0.0
