date,open,high,low,close,volume
2015-01-01,594.4884666072512,604.2249934837772,590.0415056365671,602.6802368164062,24211
2015-01-02,606.6592308887587,608.4848372247792,596.5482551355327,602.3527221679688,311691
2015-01-05,602.1187538182515,606.6593137887097,591.8205247261593,598.139892578125,23888
2015-01-06,594.4885152035206,597.6716261729249,566.4960410012135,573.2835083007812,22260
2015-01-07,572.955902305403,576.7007121243926,555.1680556652026,560.2235717773438,40158
2015-01-08,569.2111485622186,579.5093765789693,565.0450357999157,571.7857055664062,10744
2015-01-09,582.6923822204061,583.9562325726773,559.9426187494579,564.71728515625,20304
2015-01-12,570.3346021201846,571.0835527282959,562.65772981919,569.8197021484375,31204
2015-01-13,569.2112079685635,595.3312846117886,565.5599947977815,588.1693115234375,245334
2015-01-14,588.8714270757085,623.370469541521,588.8714270757085,617.8001098632812,235212
2015-01-15,620.702276331359,633.8091117290046,613.2594548022996,624.6343383789062,142565
2015-01-16,618.9703098566558,626.1322247446271,614.1488440930167,618.3617553710938,20178
2015-01-19,616.0213076371309,636.1496634337849,612.3700946593686,621.9193725585938,50613
2015-01-20,621.357578313007,631.0004521324763,621.357578313007,627.8641967773438,23176
2015-01-21,633.2006065970012,654.4056183751069,627.2557429346518,640.4561767578125,76250
2015-01-22,646.4479158270121,678.1852078312924,636.6177882148708,669.8997802734375,122982
2015-01-23,674.9552011061479,677.5765566674199,655.3417473812697,669.6188354492188,80878
2015-01-27,672.1467048120584,674.0659088186342,645.9798292845245,649.6310424804688,28734
2015-01-28,651.596994830869,670.3210464064687,646.915981936969,656.7929077148438,35403
2015-01-29,660.0227862577833,666.5762039936762,654.2651178190274,662.2228393554688,20871
2015-01-30,664.7038523030626,664.7038523030626,642.89034294447,652.5800170898438,17507
2015-02-02,655.2950016661206,664.5165741433406,641.6732656724716,654.6396484375,18773
2015-02-03,649.2564093799726,671.9125204578222,649.2564093799726,663.6739501953125,43648
2015-02-04,669.3381214968787,692.7899873428648,656.4653345698998,663.9549560546875,76547
2015-02-05,666.5293653081453,669.3847714363693,656.3715341421495,666.20166015625,19569
2015-02-06,663.7675635252263,670.6954847880604,643.17110880371,651.08203125,17742
2015-02-09,648.7883686352063,664.7038120216399,627.2557099359137,633.7623291015625,16882
2015-02-10,628.1919758129875,648.7884340363642,628.1919758129875,641.2520141601562,26252
2015-02-11,639.4262519218724,653.8437920252244,631.7961793535625,635.6346435546875,30357
2015-02-12,641.9071456983391,653.4692215322721,640.2219358037332,646.1200561523438,12044
2015-02-13,648.7883517626376,653.3757670053451,642.609437935691,646.354248046875,22414
2015-02-16,653.4225207363298,665.4994982290259,641.3454861023702,661.8951416015625,91353
2015-02-18,660.0696308219145,688.0621113811111,660.0696308219145,680.3384399414062,66365
2015-02-19,687.1726902650348,707.76914692148,666.2017297219642,684.7385864257812,128536
2015-02-20,681.5086379393349,693.6324720385389,659.0865760887442,684.4576416015625,40058
2015-02-23,687.4067580091405,690.0281138569169,668.6359073358174,671.2572631835938,18140
2015-02-24,671.2573092976629,684.223693322286,666.5762959831744,672.0999145507812,16895
2015-02-25,675.0018694255217,678.6998799997239,666.6696459616868,670.1336059570312,14589
2015-02-26,670.5550295165737,679.2617011940856,657.4481947337017,668.167724609375,115333
2015-02-27,666.5761930587319,679.6830283155047,651.1756502037704,663.252685546875,27507
2015-03-02,657.5418425593896,690.9174865479208,657.214194521193,687.734375,64585
2015-03-03,689.0451269133598,692.789937385715,662.2697548925292,686.7982177734375,40341
2015-03-04,684.3640284475167,692.6962535655591,673.1763971287739,683.5214233398438,38510
2015-03-05,683.4277964307485,683.4277964307485,663.7675447526036,665.4526977539062,24283
2015-03-09,664.7038066029037,664.7038066029037,650.6607684352367,654.4055786132812,44882
2015-03-10,657.2141894443799,673.129632778503,651.5969741499835,661.0057983398438,19864
2015-03-11,658.1503251988254,658.1503251988254,648.7883006583015,650.6607055664062,14975
2015-03-12,650.1925356877242,650.6606368653252,629.8769331515914,634.08984375,33130
2015-03-13,636.617721700018,655.3417723382538,630.0643039766354,652.0650634765625,27205
2015-03-16,652.533236304455,652.533236304455,638.3029448305364,639.9880981445312,42862
2015-03-17,642.234978151881,654.9205118460145,630.7664963991689,634.55810546875,21017
2015-03-18,634.5580631599371,645.9797454497663,629.1280999162941,633.9027099609375,12870
2015-03-19,628.2854961613363,645.9797468668037,628.2854961613363,636.5709228515625,356526
2015-03-20,645.979817862373,645.979817862373,633.1070316368547,639.9880981445312,31751
2015-03-23,644.9498863552592,644.9498863552592,616.021207986907,619.4851684570312,90605
2015-03-24,627.2556866646856,627.2556866646856,615.0382552407389,617.8468627929688,35565
2015-03-25,619.7661142961165,636.6177609083976,612.5105442269399,613.3531494140625,15437
2015-03-26,613.680776876129,616.0680819711919,599.1696372245958,602.2590942382812,11175
2015-03-27,595.518367932393,609.5146062782594,595.518367932393,602.4462890625,6740
2015-03-30,603.8505947323046,630.8132145107035,592.6629637582362,626.1322021484375,77699
2015-03-31,631.9367176920958,636.617730415741,620.8427403935642,623.6044921875,22477
2015-04-01,631.9834779990098,650.7075277561319,630.8132248891897,644.8562622070312,17757
2015-04-06,644.8564015527901,647.8522615895522,635.3539785324498,639.379638671875,21938
2015-04-07,642.9838773978155,647.8521419156082,636.5709130113715,639.7539672851562,58612
2015-04-08,630.0643334538728,658.1504107252193,630.0643334538728,651.9714965820312,7687
2015-04-09,664.516500918514,674.0657775284194,642.3284909799507,648.5542602539062,67426
2015-04-10,652.8609416240379,659.55481390485,645.979874512912,648.882080078125,46278
2015-04-13,648.7883359997548,654.4055510300558,644.4818273330307,652.7203979492188,40055
2015-04-15,652.5331712295368,655.0609295190814,641.3923381325252,649.7713623046875,16003
2015-04-16,649.7246354893108,649.7246354893108,595.0035794726549,608.2976684570312,65458
2015-04-17,603.944185490245,616.0212201087611,596.5482203238493,607.5953979492188,11347
2015-04-20,594.4886045332375,617.8936677038374,594.4886045332375,600.0590209960938,4163
2015-04-21,585.1265427551415,627.2556538335117,585.1265427551415,621.310791015625,5769
2015-04-22,625.3833102127403,626.5067647132327,595.4248282863815,604.9273071289062,40367
2015-04-23,608.9997225542562,621.9193055476,586.952165241306,589.8543701171875,12328
2015-04-24,591.679934502317,608.5315782064969,575.9517451400013,596.3141479492188,12033
2015-04-27,590.7905436995105,607.5953890783903,581.3817205203088,592.6161499023438,12596
2015-04-28,592.6162331967279,606.6592718980721,585.1734112567613,591.2587280273438,3648
2015-04-29,591.6799676503595,599.1695874940349,585.875500843258,594.6290283203125,24817
2015-04-30,590.7437890700644,609.4210407391225,577.6369538133594,604.3187255859375,41031
2015-05-04,582.3179185065467,617.800013889415,582.3179185065467,591.352294921875,8848
2015-05-05,607.314539772092,607.4549358546097,589.9011399451801,592.6161499023438,6925
2015-05-06,591.6332013981461,599.7781748530442,562.75131900741,568.5557861328125,26744
2015-05-07,561.7215108627673,576.6539524547893,552.8275869407735,559.8023071289062,24519
2015-05-08,581.3817519043382,581.3817519043382,548.052965794992,552.8275756835938,17729
2015-05-11,561.7215212907363,563.8747756940971,555.1681035423444,557.6958618164062,63334
2015-05-12,557.0405360265755,563.5939540974765,548.4742595488182,559.3810424804688,9279
2015-05-13,559.8491088991839,559.8491088991839,546.7422735737849,550.9083862304688,52409
2015-05-14,547.7252103256246,558.9128405898033,545.8060068071279,556.9468383789062,21713
2015-05-15,586.9990403762139,586.9990403762139,557.9767592730838,563.3599243164062,19555
2015-05-18,557.0403824292646,567.3386079867804,538.316335961054,541.3121948242188,24564
2015-05-19,541.1251496583081,553.2957845122148,537.3803389340293,543.69970703125,14178
2015-05-20,547.6316632421705,554.231879432155,547.6316632421705,552.8275756835938,27374
2015-05-21,555.0276927226621,555.0276927226621,543.9337146858369,550.3466796875,7061
2015-05-22,551.4233816434744,576.8413074059621,546.5551162516433,562.2365112304688,23085
2015-05-25,561.7215132995116,578.5731586984969,559.1937550614102,564.6237182617188,9012
2015-05-26,566.4025718265033,573.7049406631195,557.9767484439602,564.5769653320312,11354
2015-05-27,561.721546013432,589.3863207263395,557.602231819492,586.4373168945312,18251
2015-05-28,589.901216806092,596.1269867563252,572.0197705663364,578.0582885742188,11606
2015-05-29,579.4625606953824,610.4040425271317,573.7516910434206,598.0929565429688,29850
2015-06-01,608.5317408789043,608.5317408789043,577.4030018262526,583.0670166015625,12145
2015-06-02,585.1734021724105,587.092606003546,566.9642508440959,571.645263671875,26302
2015-06-03,573.096347462236,573.9856940687156,558.9128576159789,566.2620239257812,5795
2015-06-04,594.4885974713332,594.4885974713332,547.9593210126463,557.1340942382812,7322
2015-06-05,554.7000404171071,570.10058461306,552.3127352157181,558.1640014648438,49312
2015-06-08,558.9129404513719,565.4663585136159,547.7253081882872,549.2232666015625,5381
2015-06-09,547.9593908382667,552.3595546510297,520.0605637434695,533.82275390625,10351
2015-06-10,541.1718392925521,557.9766854590432,536.4908268306474,552.6403198242188,18036
2015-06-11,561.6747002245256,596.3609913546554,545.1507032747545,551.9381713867188,9238
2015-06-12,551.4233163239551,555.168126621571,538.5505309259,550.1126098632812,2717
2015-06-15,543.980509505157,556.5256472063568,539.2526978016435,549.9722290039062,22531
2015-06-16,544.3549563194875,549.504070081465,536.678084373377,541.9676513671875,34371
2015-06-17,538.2229259311349,548.6147524817015,535.507915391695,545.2444458007812,6999
2015-06-18,542.9974828494153,556.8064705598099,542.9974828494153,552.2190551757812,5466
2015-06-19,551.3765166984871,561.4406943564461,547.678505107541,556.33837890625,7004
2015-06-22,557.0404314736546,571.0366688691859,551.001914527747,562.2831420898438,6413
2015-06-23,557.0873507480768,580.3520198535812,557.0405520459074,570.4750366210938,9686
2015-06-24,575.4368999994397,587.5606768830274,569.3983823358134,573.3304443359375,13305
2015-06-25,575.7645939798249,636.6177624492374,558.9597460280945,590.7438354492188,38371
2015-06-26,598.0461418176186,631.0004810390068,570.1941176174547,610.6848754882812,50143
2015-06-29,589.99490034258,622.106638660059,580.4456222260897,610.0296020507812,10506
2015-06-30,607.4549799898093,636.0560125826178,599.2632079702281,631.375,31859
2015-07-01,631.3750764774667,640.2690014617476,613.6808239153876,622.3406982421875,16860
2015-07-02,620.7023877674723,624.9152999016407,613.2127661956174,617.6597290039062,15446
2015-07-03,618.4085955322455,620.6087058541844,597.7653403137975,600.8547973632812,7026
2015-07-06,601.0419696506909,603.8505769855072,590.275641533895,595.2843017578125,18839
2015-07-07,590.8842520104067,603.8506342458452,590.8842520104067,601.3228759765625,9862
2015-07-08,615.0849168584175,615.8338672771783,573.1898635411965,586.4839477539062,19626
2015-07-09,594.4885727561492,594.4885727561492,581.3817380812104,583.76904296875,12523
2015-07-10,588.5436222736172,590.1819763640966,575.7644375113745,579.6028442382812,4958
2015-07-13,583.7690690137803,596.3142056188609,580.4923601988542,589.9011840820312,12871
2015-07-14,599.1226889838133,599.1694876717866,575.7644295596074,579.0411376953125,8314
2015-07-15,589.7607911553781,589.7607911553781,569.2111343346168,573.7048950195312,10403
2015-07-16,569.2111210973759,582.3179561226444,567.8068173446686,570.1005249023438,13350
2015-07-17,573.7517071546661,578.0582731487384,568.368542518027,570.0068969726562,23681
2015-07-20,579.619216438477,583.2945747668,568.7345810311059,571.04345703125,14959
2015-07-21,569.3000907787992,574.718855311612,565.5776811585388,567.9807739257812,5983
2015-07-22,568.4991427265916,571.0436178613593,567.3211503048623,568.7347412109375,6414
2015-07-23,572.9754396799999,583.8600767424585,571.0906520494735,579.2894897460938,14425
2015-07-24,574.6246511302969,612.5560036649332,567.6509136193722,590.7395629882812,37916
2015-07-27,589.1845850166961,589.1845850166961,573.305215790408,579.3836669921875,17740
2015-07-28,580.7502110234469,593.6610182936412,575.8026433027604,583.577392578125,11148
2015-07-29,583.4830770244089,591.8232381854465,581.5982896416526,585.8861694335938,5555
2015-07-30,588.9961101957198,588.9961101957198,585.2736432754525,587.58251953125,5637
2015-07-31,592.8599906256524,656.8485606460364,587.6297158861767,643.23095703125,69079
2015-08-03,612.5559239193084,627.5871154023888,592.3886751087671,623.7232666015625,90231
2015-08-04,624.854174895705,641.770154495262,623.4876924314958,633.4299926757812,56760
2015-08-05,641.016299071373,645.5397779826026,632.6289709191195,641.7702026367188,52200
2015-08-06,641.7701878382506,645.4926549103062,624.9013155467351,632.5818481445312,9449
2015-08-07,634.2780898212546,640.82773776251,625.7494380504509,633.10009765625,48542
2015-08-10,626.691889633404,640.7335805441298,625.7494958144064,630.3672485351562,8717
2015-08-11,613.5925781049667,636.1158128567406,598.608551246944,604.1686401367188,10084
2015-08-12,598.420133027862,603.2263189626266,575.4728643202054,583.7188110351562,15679
2015-08-13,609.7287789858105,609.7287789858105,582.3522510313136,586.121826171875,9023
2015-08-14,579.5722114097015,598.3258718272059,577.7345319184737,592.6715087890625,10207
2015-08-17,578.6298423610446,639.7912281850461,578.6298423610446,606.1006469726562,21062
2015-08-18,612.5088237407942,614.4407194068787,603.1319945098196,607.2313842773438,10071
2015-08-19,611.4250280052844,621.9327408873679,602.1895811441489,616.5139770507812,16699
2015-08-20,613.0742369672348,636.1157754484185,613.0742369672348,621.0374755859375,18083
2015-08-21,612.6030093311246,639.8853182784919,589.0902751600664,617.4563598632812,152725
2015-08-24,603.1319456559643,612.5558823068387,547.1066307626868,565.1063842773438,33179
2015-08-25,566.048792773841,584.2369794827601,540.9339779335533,569.111572265625,35245
2015-08-26,567.1796369503681,593.4253365442379,557.0489044679409,588.666259765625,219738
2015-08-27,593.7080735426682,599.8336330316006,574.9544145611998,588.0537109375,159920
2015-08-28,588.7134452220909,599.7865728772686,588.7134452220909,591.2107543945312,18808
2015-08-31,580.5146073611148,602.9906775118335,580.5146073611148,590.2212524414062,7964
2015-09-01,584.284044909296,588.5719243802052,574.9072168782942,578.0642700195312,51797
2015-09-02,584.1899536742754,584.1899536742754,566.7085022486187,568.4519653320312,73804
2015-09-03,574.8602299880051,584.2841681845298,574.8602299880051,580.0433959960938,13349
2015-09-04,576.7450645995401,581.8811228387763,570.1954155156972,575.0487670898438,67815
2015-09-07,583.5301032532273,584.2840065966211,565.4361354160849,574.7186889648438,31645
2015-09-08,574.8601793476793,584.0014100968738,548.4731547218842,572.9282836914062,8826
2015-09-09,577.7345205503983,629.1892576965224,575.8026247208776,591.3992309570312,28776
2015-09-10,586.1689563204509,597.6190642465908,577.8287940171222,585.2265625,52927
2015-09-11,588.9960258237777,597.6189506494951,582.3992703345514,584.2840576171875,87616
2015-09-14,587.1583589962821,599.3623684103533,582.3521743327248,588.5248413085938,7371
2015-09-15,582.9177523688934,596.346865836174,581.17434661063,589.9385986328125,41574
2015-09-16,598.3729082276906,598.3729082276906,585.2265042373692,585.9804077148438,2542
