date,open,high,low,close,volume,capital gains
2017-09-08,74.2712952677409,74.2712952677409,72.34217071533203,72.34217071533203,763200,0.0
2017-09-11,72.39040177275272,73.64432831640278,72.34217071533203,72.34217071533203,209600,0.0
2017-09-12,72.34217071533203,72.43862547114725,72.34217071533203,72.34217071533203,83200,0.0
2017-09-13,72.39040177275272,72.39040177275272,72.34217071533203,72.34217071533203,44800,0.0
2017-09-14,72.39039980003594,72.58330930640936,72.3421687439296,72.48685455322266,118400,0.0
2017-09-15,70.41305550478329,72.39041137695312,70.41305550478329,72.39041137695312,193600,0.0
2017-09-18,72.29393965791135,72.34217071533203,70.41304616292318,72.34217071533203,52800,0.0
2017-09-19,72.34217071533203,72.43862547114725,72.34217071533203,72.34217071533203,19200,0.0
2017-09-20,72.34218031313351,72.4386350817456,72.34218031313351,72.39041137695312,60800,0.0
2017-09-21,72.34217071533203,72.34217071533203,72.05279908886024,72.34217071533203,22400,0.0
2017-09-22,71.37761688232422,71.37761688232422,71.37761688232422,71.37761688232422,6400,0.0
2017-09-25,71.37761951225202,71.37761951225202,70.6541976928711,70.6541976928711,25600,0.0
2017-09-26,70.89533996582031,70.89533996582031,70.89533996582031,70.89533996582031,1600,0.0
2017-09-27,70.89533996582031,71.37762119007759,70.89533996582031,70.89533996582031,83200,0.0
2017-09-28,70.41305874156303,71.13648057794896,70.41305874156303,70.89533996582031,24000,0.0
2017-09-29,70.99179473886628,71.040025804903,70.89533996582031,70.89533996582031,6400,0.0
2017-10-03,71.4740710428298,71.95635223388672,71.37761627642381,71.95635223388672,8000,0.0
2017-10-04,71.47407164954899,71.7634433102503,71.37761688232422,71.37761688232422,8000,0.0
2017-10-05,71.37761688232422,71.37761688232422,71.37761688232422,71.37761688232422,8000,0.0
2017-10-06,72.34217071533203,72.34217071533203,72.00457539046572,72.34217071533203,9600,0.0
2017-10-09,72.34218231033748,72.34218231033748,72.2457275390625,72.2457275390625,4800,0.0
2017-10-10,71.85989379882812,71.85989379882812,71.85989379882812,71.85989379882812,1600,0.0
2017-10-11,71.85990539961158,72.34218664390427,71.7634506225586,71.7634506225586,8000,0.0
2017-10-12,71.85990173175954,71.85990173175954,71.6669921875,71.6669921875,6400,0.0
2017-10-13,71.85990539961158,71.85990539961158,71.7634506225586,71.7634506225586,3200,0.0
2017-10-16,71.85989379882812,71.85989379882812,71.85989379882812,71.85989379882812,16000,0.0
2017-10-17,72.29395294189453,72.29395294189453,72.29395294189453,72.29395294189453,73600,0.0
2017-10-18,72.29394390500906,72.29394390500906,71.37761263239304,71.85989379882812,104000,0.0
