date,open,high,low,close,volume,capital gains
2024-02-02,190.25,199.75,180.75,180.75,585600,0.0
2024-02-05,180.75,180.75,180.75,180.75,0,0.0
2024-02-06,180.75,180.75,180.75,180.75,0,0.0
2024-02-07,155.0500030517578,155.0500030517578,155.0500030517578,155.0500030517578,12800,0.0
2024-02-08,147.3000030517578,162.8000030517578,147.3000030517578,162.3000030517578,275200,0.0
2024-02-09,156.9499969482422,157.0,154.1999969482422,154.1999969482422,38400,0.0
2024-02-12,152.60000610351562,152.60000610351562,146.5,146.5,48000,0.0
2024-02-13,139.39999389648438,139.39999389648438,139.1999969482422,139.1999969482422,27200,0.0
2024-02-14,143.8000030517578,146.14999389648438,140.0,146.14999389648438,56000,0.0
2024-02-15,146.14999389648438,146.14999389648438,146.14999389648438,146.14999389648438,0,0.0
2024-02-16,184.10000610351562,184.10000610351562,178.25,184.10000610351562,206400,0.0
2024-02-19,210.89999389648438,220.89999389648438,202.0,220.89999389648438,86400,0.0
2024-02-20,242.9499969482422,242.9499969482422,215.1999969482422,242.9499969482422,232000,0.0
2024-02-21,247.85000610351562,267.20001220703125,242.9499969482422,267.20001220703125,94400,0.0
2024-02-22,279.0,279.0,240.5,240.5,177600,0.0
2024-02-23,238.8000030517578,244.0,222.25,238.0,57600,0.0
2024-02-26,243.0,255.0,235.0,242.0,28800,0.0
2024-02-27,246.0,246.4499969482422,227.0,230.0500030517578,19200,0.0
2024-02-28,231.0,236.0,227.0,228.75,20800,0.0
2024-02-29,223.0500030517578,223.0500030517578,207.25,212.35000610351562,41600,0.0
2024-03-01,223.0,223.0,207.0,209.0500030517578,16000,0.0
2024-03-04,219.5,219.5,207.0,207.0,24000,0.0
2024-03-05,210.0,227.6999969482422,210.0,227.6999969482422,48000,0.0
2024-03-06,222.0,227.0,207.10000610351562,223.10000610351562,43200,0.0
2024-03-07,225.0,237.0,217.0,219.0,17600,0.0
2024-03-11,214.10000610351562,219.0,201.39999389648438,205.25,22400,0.0
2024-03-12,200.0,200.0,184.75,198.9499969482422,46400,0.0
2024-03-13,190.0,190.0,179.0500030517578,180.0,56000,0.0
2024-03-14,185.5,189.0,185.5,189.0,11200,0.0
2024-03-18,193.0,202.64999389648438,193.0,202.64999389648438,14400,0.0
2024-03-19,212.6999969482422,212.75,212.6999969482422,212.75,11200,0.0
2024-03-20,212.75,212.75,212.75,212.75,0,0.0
2024-03-21,223.35000610351562,223.35000610351562,223.35000610351562,223.35000610351562,8000,0.0
2024-03-22,231.0,234.0,220.0,222.0,16000,0.0
2024-03-26,233.0,233.10000610351562,233.0,233.0,16000,0.0
2024-03-27,233.0,233.0,221.35000610351562,224.60000610351562,6400,0.0
2024-03-28,220.0,223.0,213.39999389648438,213.6999969482422,11200,0.0
2024-04-01,213.39999389648438,214.0,213.39999389648438,213.39999389648438,8000,0.0
2024-04-02,213.39999389648438,213.39999389648438,206.0,212.64999389648438,11200,0.0
2024-04-03,212.64999389648438,212.64999389648438,212.64999389648438,212.64999389648438,0,0.0
2024-04-04,223.0,223.0,220.0,220.0,8000,0.0
2024-04-05,215.8000030517578,217.35000610351562,212.0500030517578,213.5500030517578,8000,0.0
2024-04-08,213.5500030517578,220.0,213.5500030517578,215.0,4800,0.0
2024-04-09,218.0,218.0,218.0,218.0,1600,0.0
2024-04-10,220.0,229.8000030517578,219.0,229.5,9600,0.0
2024-04-12,233.0,234.0,233.0,234.0,6400,0.0
2024-04-15,225.0,235.0,224.8000030517578,235.0,17600,0.0
2024-04-16,232.0,258.5,232.0,258.5,25600,0.0
2024-04-18,268.8999938964844,278.8500061035156,261.8999938964844,262.6499938964844,17600,0.0
2024-04-19,236.39999389648438,250.0,236.39999389648438,247.0,24000,0.0
2024-04-22,264.95001220703125,271.70001220703125,264.95001220703125,271.0,19200,0.0
2024-04-23,271.0,271.0,270.0,270.0,3200,0.0
2024-04-24,261.54998779296875,262.1000061035156,261.5,262.1000061035156,6400,0.0
2024-04-25,262.0,262.0,262.0,262.0,3200,0.0
2024-04-26,262.0,262.0,262.0,262.0,0,0.0
2024-04-29,262.0,288.20001220703125,262.0,278.0,9600,0.0
2024-04-30,285.0,285.0,263.25,271.5,12000,0.0
2024-05-02,271.5,271.5,260.0,261.3500061035156,12800,0.0
2024-05-03,261.3500061035156,261.3500061035156,235.25,238.60000610351562,55200,0.0
2024-05-06,238.0,240.89999389648438,226.0500030517578,235.0,7200,0.0
2024-05-07,227.10000610351562,227.1999969482422,211.75,217.0,32000,0.0
2024-05-08,215.1999969482422,221.0,213.14999389648438,221.0,4800,0.0
2024-05-09,228.89999389648438,228.89999389648438,209.9499969482422,210.1999969482422,11200,0.0
2024-05-10,216.8000030517578,220.6999969482422,216.8000030517578,220.0,7200,0.0
2024-05-13,222.0,229.5,218.0,229.3000030517578,8800,0.0
2024-05-14,229.0,240.0,229.0,239.39999389648438,8800,0.0
2024-05-15,246.5,251.3000030517578,246.5,246.75,5600,0.0
2024-05-16,255.0,255.0,237.5500030517578,239.0,6400,0.0
2024-05-17,239.0,239.0,228.0,229.25,8000,0.0
2024-05-21,228.0,230.0,224.0,224.0,4000,0.0
2024-05-22,224.0,224.0,214.35000610351562,223.0,7200,0.0
2024-05-23,223.10000610351562,225.0,223.0,225.0,4000,0.0
2024-05-24,216.0,217.0,213.75,214.4499969482422,11200,0.0
2024-05-27,214.4499969482422,216.0,212.0,216.0,10400,0.0
2024-05-28,212.5,214.39999389648438,207.0,214.39999389648438,8800,0.0
2024-05-29,218.0,225.10000610351562,218.0,225.10000610351562,15200,0.0
2024-05-30,220.10000610351562,227.0,213.85000610351562,213.85000610351562,17600,0.0
2024-05-31,203.14999389648438,203.14999389648438,203.14999389648438,203.14999389648438,1600,0.0
2024-06-03,193.0,193.0,193.0,193.0,3200,0.0
2024-06-04,193.0,193.0,193.0,193.0,0,0.0
2024-06-05,193.0,193.0,193.0,193.0,0,0.0
2024-06-06,193.0,193.0,193.0,193.0,0,0.0
2024-06-07,183.35000610351562,183.35000610351562,183.35000610351562,183.35000610351562,800,0.0
2024-06-10,174.1999969482422,174.1999969482422,174.1999969482422,174.1999969482422,12000,0.0
2024-06-11,165.5,165.5,165.5,165.5,800,0.0
2024-06-12,157.25,157.25,157.25,157.25,800,0.0
2024-06-13,149.39999389648438,149.39999389648438,149.39999389648438,149.39999389648438,24800,0.0
2024-06-14,141.9499969482422,156.5,141.9499969482422,141.9499969482422,302400,0.0
2024-06-18,134.85000610351562,139.0,134.85000610351562,134.85000610351562,61600,0.0
2024-06-19,130.10000610351562,141.5500030517578,128.35000610351562,140.0,112000,0.0
2024-06-20,146.9499969482422,147.0,141.25,147.0,52800,0.0
2024-06-21,152.0,154.35000610351562,139.64999389648438,139.64999389648438,38400,0.0
2024-06-24,137.0,143.0,132.6999969482422,132.6999969482422,34400,0.0
2024-06-25,138.4499969482422,138.4499969482422,128.0,134.0,13600,0.0
2024-06-26,138.0,140.6999969482422,132.0,132.0,15200,0.0
2024-06-27,132.5,132.5,127.5999984741211,127.5999984741211,3200,0.0
2024-06-28,133.9499969482422,133.9499969482422,126.0,126.0,13600,0.0
2024-07-01,131.0,131.0,129.9499969482422,130.0,4000,0.0
2024-07-02,130.0,136.0,130.0,135.0,6400,0.0
2024-07-03,135.0,135.0,131.25,131.25,1600,0.0
2024-07-04,130.0,133.0,130.0,133.0,3200,0.0
2024-07-05,130.0,130.0,130.0,130.0,1600,0.0
2024-07-08,130.0,130.0,126.0,126.0,8000,0.0
2024-07-09,120.4000015258789,132.3000030517578,120.3499984741211,131.25,57600,0.0
2024-07-10,136.6999969482422,136.6999969482422,124.69999694824219,126.30000305175781,20000,0.0
2024-07-11,126.5,126.5,126.5,126.5,4800,0.0
2024-07-12,126.5,126.5,126.5,126.5,0,0.0
2024-07-15,126.5,126.5,126.5,126.5,800,0.0
2024-07-16,121.55000305175781,123.0,121.5,123.0,5600,0.0
2024-07-18,123.0,123.0,116.8499984741211,120.5,9600,0.0
2024-07-19,120.0,120.0,114.55000305175781,116.0,4800,0.0
2024-07-22,111.0,111.0,110.19999694824219,110.19999694824219,6400,0.0
2024-07-23,105.4000015258789,112.0,104.69999694824219,104.69999694824219,16800,0.0
2024-07-24,105.0,105.0,99.5,99.5999984741211,16800,0.0
2024-07-25,99.5999984741211,101.80000305175781,94.6500015258789,101.0,24000,0.0
2024-07-26,100.0,100.0,95.94999694824219,96.4000015258789,8800,0.0
2024-07-29,97.0,100.5999984741211,97.0,100.5999984741211,4800,0.0
2024-07-30,103.0,103.0,100.0,100.0,2400,0.0
2024-07-31,98.0,98.0,95.0,95.30000305175781,12800,0.0
2024-08-01,95.30000305175781,97.05000305175781,95.30000305175781,95.30000305175781,2400,0.0
2024-08-02,91.0,91.9000015258789,90.80000305175781,90.80000305175781,4800,0.0
2024-08-05,92.0,92.5,90.75,90.75,2400,0.0
2024-08-06,90.75,90.75,90.75,90.75,800,0.0
2024-08-07,88.0,90.0,87.25,90.0,4800,0.0
2024-08-08,93.0,94.5,93.0,94.5,20800,0.0
2024-08-09,99.19999694824219,99.19999694824219,96.0,99.19999694824219,16800,0.0
2024-08-12,104.0,104.1500015258789,104.0,104.1500015258789,4000,0.0
2024-08-13,109.3499984741211,109.3499984741211,104.5,105.3499984741211,14400,0.0
2024-08-14,108.5,110.5999984741211,103.0,110.5999984741211,21600,0.0
2024-08-16,116.0,116.0999984741211,110.0,116.0999984741211,5600,0.0
2024-08-19,117.0,121.0,117.0,121.0,3200,0.0
2024-08-20,126.0,127.05000305175781,126.0,127.0,12800,0.0
2024-08-21,132.0,133.35000610351562,132.0,133.35000610351562,6400,0.0
2024-08-22,139.75,140.0,126.69999694824219,126.75,19200,0.0
2024-08-23,131.25,133.0500030517578,131.25,133.0,10400,0.0
2024-08-26,126.3499984741211,126.8499984741211,126.3499984741211,126.8499984741211,3200,0.0
2024-08-27,129.0,133.14999389648438,129.0,133.14999389648438,6400,0.0
