date,open,high,low,close,volume
2017-01-05,26.702192306518555,26.702192306518555,26.330034906414518,26.702192306518555,6683
2017-01-06,28.74904829497845,28.795568855922458,26.097436656820207,28.097776412963867,22988
2017-01-09,28.749048561952648,29.121204180070947,27.120866179929365,28.93512725830078,7453
2017-01-10,28.842090936237,30.09811605734609,27.58606404054976,29.44684410095215,19163
2017-01-11,29.772481578861797,30.88895034790039,29.353805346827777,30.88895034790039,12045
2017-01-12,31.63326494972809,32.424095153808594,31.63326494972809,32.424095153808594,14340
2017-01-13,33.494042549061135,34.00575637817383,33.494042549061135,34.00575637817383,12592
2017-01-16,35.261781229711616,35.680453876258056,34.47094762690553,35.30830001831055,30422
2017-01-17,33.959237931649895,37.02952448687188,33.959237931649895,36.75040817260742,21025
2017-01-18,38.471621811760734,38.56466293334961,37.40167553215786,38.56466293334961,9338
2017-01-19,40.47196578979492,40.47196578979492,38.750745675868444,40.47196578979492,14936
2017-01-20,41.262791741692894,42.4723014831543,41.262791741692894,42.4723014831543,15527
2017-01-23,44.519161380081734,44.565683720764916,42.84446004101979,44.286563873291016,29344
2017-01-24,44.19352473474998,44.19352473474998,42.10014724731445,42.10014724731445,5566
2017-01-25,40.00676727294922,40.00676727294922,40.00676727294922,40.00676727294922,665
2017-01-27,38.14598767605272,38.14598767605272,38.00642776489258,38.00642776489258,825
2017-01-30,36.14564514160156,36.14564514160156,36.14564514160156,36.14564514160156,2353
2017-01-31,34.37791061401367,34.37791061401367,34.37791061401367,34.37791061401367,2420
2017-02-01,32.703206282195396,36.052608489990234,32.703206282195396,36.052608489990234,34262
2017-02-02,36.75040692627936,37.82035690202346,34.51746938957705,35.16874313354492,23253
2017-02-03,35.540897027524665,36.56432455941888,33.4475196266134,33.63359832763672,18461
2017-02-06,34.00575124751653,34.00575124751653,31.958892690731446,32.191490173339844,14501
2017-02-07,33.81967669908312,35.40134048461914,33.447522810764056,35.40134048461914,10155
2017-02-08,37.215600863607385,38.93682098388672,35.354820820427015,38.93682098388672,16894
2017-02-09,42.23970621556588,42.23970621556588,36.51780645901344,39.8206901550293,19913
2017-02-10,39.820691827754004,40.00677054009733,37.07604058086957,37.26211929321289,5406
2017-02-13,37.2156024323325,40.00677261475744,35.44785989713414,36.61084747314453,18061
2017-02-14,39.820692494429515,39.820692494429515,36.28521109734043,36.331729888916016,5371
2017-02-15,35.35482279416147,35.35482279416147,33.959237683865624,35.075706481933594,4606
2017-02-16,36.56432739595025,37.21560112547736,35.54089978466214,36.331729888916016,3814
2017-02-17,39.07638014587248,39.07638014587248,35.4478577126647,36.88996505737305,4429
2017-02-20,36.56432801321407,37.12256416901392,36.19217412517053,36.703887939453125,2614
2017-02-21,36.28520715699343,38.05294943815035,35.49437713861876,36.56432342529297,1977
2017-02-22,34.889624989459385,38.9833424078851,34.889624989459385,37.122562408447266,14559
2017-02-23,35.820017862399645,40.37893064636764,35.77349906851354,39.122901916503906,14426
2017-02-27,38.145990071372445,43.0305375805116,38.145990071372445,42.9375,27471
2017-02-28,42.79794371656596,47.2172966003418,41.4023585953736,47.2172966003418,46529
2017-03-01,47.915083835942085,49.54326629638672,46.70557757515729,49.54326629638672,29443
2017-03-02,51.124934815834344,52.00880608800781,47.077735900878906,47.077735900878906,55616
2017-03-03,46.240385401030395,48.938514370218236,46.054306684393495,47.26381301879883,6672
2017-03-06,47.91508523128839,49.589786529541016,45.2169527986019,49.589786529541016,38518
2017-03-07,51.1714556935465,51.636650745306014,47.170778958246004,48.7989616394043,7134
2017-03-08,49.31066880203748,49.868901368813205,48.38027882464055,49.54326629638672,17461
