date,open,high,low,close,volume,capital gains
2023-03-01,68.0,71.4000015258789,68.0,68.05000305175781,2314000,0.0
2023-03-02,64.6500015258789,68.80000305175781,64.6500015258789,66.0,322000,0.0
2023-03-03,62.75,65.0,62.70000076293945,62.70000076293945,152000,0.0
2023-03-06,64.5,64.69999694824219,59.599998474121094,62.70000076293945,116000,0.0
2023-03-08,64.0,64.0,59.599998474121094,60.20000076293945,582000,0.0
2023-03-09,61.900001525878906,61.900001525878906,57.20000076293945,57.20000076293945,186000,0.0
2023-03-10,56.349998474121094,60.04999923706055,54.400001525878906,57.900001525878906,666000,0.0
2023-03-13,59.45000076293945,60.5,55.0,58.70000076293945,238000,0.0
2023-03-14,58.70000076293945,58.70000076293945,55.79999923706055,57.349998474121094,104000,0.0
2023-03-15,57.79999923706055,59.0,54.70000076293945,54.70000076293945,20000,0.0
2023-03-16,47.099998474121094,58.29999923706055,47.099998474121094,56.349998474121094,60000,0.0
2023-03-17,54.5,56.29999923706055,52.20000076293945,55.900001525878906,14000,0.0
2023-03-20,55.75,55.75,55.0,55.25,184000,0.0
2023-03-21,52.099998474121094,53.25,52.099998474121094,53.0,10000,0.0
2023-03-22,52.95000076293945,52.95000076293945,52.95000076293945,52.95000076293945,2000,0.0
2023-03-23,52.0,55.599998474121094,49.5,53.349998474121094,18000,0.0
2023-03-24,52.04999923706055,52.04999923706055,52.04999923706055,52.04999923706055,4000,0.0
2023-03-27,52.04999923706055,53.95000076293945,50.04999923706055,53.650001525878906,8000,0.0
2023-03-28,49.25,56.0,49.25,53.25,8000,0.0
2023-03-29,53.25,53.25,53.25,53.25,0,0.0
2023-03-31,50.150001525878906,54.29999923706055,50.04999923706055,54.29999923706055,14000,0.0
2023-04-03,51.0,51.650001525878906,48.0,51.5,34000,0.0
2023-04-05,51.650001525878906,51.650001525878906,51.650001525878906,51.650001525878906,2000,0.0
2023-04-06,51.650001525878906,51.650001525878906,51.650001525878906,51.650001525878906,0,0.0
