date,open,high,low,close,volume,capital gains
2023-03-28,102.0,107.0999984741211,96.9000015258789,101.30000305175781,1551600,0.0
2023-03-29,96.25,96.25,96.25,96.25,7200,0.0
2023-03-31,91.44999694824219,91.44999694824219,91.44999694824219,91.44999694824219,2400,0.0
2023-04-03,86.9000015258789,86.9000015258789,86.9000015258789,86.9000015258789,2400,0.0
2023-04-05,82.55000305175781,82.55000305175781,82.55000305175781,82.55000305175781,439200,0.0
2023-04-06,78.44999694824219,78.44999694824219,78.44999694824219,78.44999694824219,135600,0.0
2023-04-10,74.55000305175781,82.0,74.55000305175781,75.0,710400,0.0
2023-04-11,71.25,73.94999694824219,71.25,71.25,159600,0.0
2023-04-12,71.0,71.30000305175781,67.69999694824219,67.69999694824219,249600,0.0
2023-04-13,64.55000305175781,67.69999694824219,64.3499984741211,64.3499984741211,127200,0.0
2023-04-17,57.95000076293945,61.0,57.95000076293945,57.95000076293945,529200,0.0
2023-04-18,52.5,62.75,52.150001525878906,52.150001525878906,961200,0.0
2023-04-19,48.79999923706055,57.349998474121094,48.79999923706055,57.349998474121094,453600,0.0
2023-04-20,63.0,63.04999923706055,56.04999923706055,60.70000076293945,384000,0.0
2023-04-21,64.0,66.75,60.95000076293945,66.75,229200,0.0
2023-04-24,70.0,73.4000015258789,70.0,73.4000015258789,142800,0.0
2023-04-25,77.05000305175781,77.05000305175781,69.75,77.05000305175781,355200,0.0
2023-04-26,77.9000015258789,79.6500015258789,73.19999694824219,73.19999694824219,206400,0.0
2023-04-27,73.5,76.8499984741211,73.5,76.75,72000,0.0
2023-04-28,77.19999694824219,78.80000305175781,73.25,74.1500015258789,39600,0.0
2023-05-02,74.1500015258789,76.69999694824219,70.44999694824219,75.5,133200,0.0
2023-05-03,75.5,77.0,74.0,75.19999694824219,36000,0.0
2023-05-04,73.55000305175781,78.94999694824219,73.55000305175781,78.94999694824219,73200,0.0
2023-05-05,82.80000305175781,82.8499984741211,82.5,82.8499984741211,20400,0.0
2023-05-08,86.94999694824219,86.94999694824219,86.4000015258789,86.94999694824219,62400,0.0
2023-05-09,91.25,91.25,88.0999984741211,91.25,40800,0.0
2023-05-10,95.80000305175781,95.80000305175781,94.0,95.80000305175781,44400,0.0
2023-05-11,100.55000305175781,100.55000305175781,91.75,94.94999694824219,205200,0.0
2023-05-12,95.0,95.5,90.19999694824219,90.3499984741211,100800,0.0
2023-05-15,88.0,94.8499984741211,86.5,91.55000305175781,60000,0.0
2023-05-16,94.8499984741211,96.0999984741211,94.8499984741211,96.0999984741211,28800,0.0
2023-05-17,99.0,100.9000015258789,94.9000015258789,95.94999694824219,55200,0.0
2023-05-18,95.94999694824219,95.94999694824219,91.1500015258789,91.44999694824219,24000,0.0
2023-05-19,88.55000305175781,88.55000305175781,86.9000015258789,86.9000015258789,43200,0.0
2023-05-22,90.94999694824219,91.19999694824219,88.0,91.19999694824219,38400,0.0
2023-05-23,95.0,95.0,87.19999694824219,87.30000305175781,20400,0.0
2023-05-24,87.19999694824219,91.6500015258789,82.94999694824219,82.94999694824219,94800,0.0
2023-05-25,82.6500015258789,85.0,80.0,82.5999984741211,44400,0.0
2023-05-26,81.5,84.30000305175781,80.5,82.3499984741211,54000,0.0
2023-05-29,82.3499984741211,84.80000305175781,82.3499984741211,84.25,16800,0.0
2023-05-30,82.5,88.44999694824219,80.05000305175781,88.44999694824219,84000,0.0
2023-05-31,92.8499984741211,92.8499984741211,92.8499984741211,92.8499984741211,24000,0.0
2023-06-01,97.44999694824219,97.44999694824219,92.0,96.9000015258789,106800,0.0
2023-06-02,97.4000015258789,99.4000015258789,95.0,99.0,42000,0.0
2023-06-05,99.0,103.94999694824219,98.0,103.80000305175781,110400,0.0
2023-06-06,107.5,108.94999694824219,102.5,108.94999694824219,64800,0.0
2023-06-07,114.3499984741211,114.3499984741211,114.3499984741211,114.3499984741211,7200,0.0
2023-06-08,120.05000305175781,120.05000305175781,120.05000305175781,120.05000305175781,13200,0.0
2023-06-09,126.05000305175781,126.05000305175781,117.05000305175781,121.94999694824219,151200,0.0
2023-06-12,119.25,128.0,119.25,128.0,85200,0.0
2023-06-13,134.39999389648438,134.39999389648438,132.0,134.39999389648438,43200,0.0
2023-06-14,138.60000610351562,141.10000610351562,129.5500030517578,139.8000030517578,54000,0.0
2023-06-15,140.0,144.5,134.6999969482422,137.5500030517578,76800,0.0
2023-06-16,140.9499969482422,140.9499969482422,130.6999969482422,130.6999969482422,24000,0.0
2023-06-19,124.5,125.0,124.19999694824219,124.19999694824219,15600,0.0
2023-06-20,121.0,130.39999389648438,119.05000305175781,130.39999389648438,86400,0.0
2023-06-21,136.89999389648438,136.89999389648438,135.10000610351562,136.75,39600,0.0
2023-06-22,139.85000610351562,140.0,129.9499969482422,130.1999969482422,81600,0.0
2023-06-23,131.5,133.0,129.0,130.0500030517578,12000,0.0
2023-06-26,133.0,133.0,125.0,126.55000305175781,37200,0.0
2023-06-27,128.5,129.0,121.6500015258789,125.0,33600,0.0
2023-06-28,126.19999694824219,126.19999694824219,120.05000305175781,123.1500015258789,14400,0.0
2023-06-30,121.0999984741211,129.25,121.0999984741211,127.3499984741211,37200,0.0
2023-07-03,130.5,133.6999969482422,130.0,133.6999969482422,50400,0.0
2023-07-04,140.35000610351562,140.35000610351562,140.35000610351562,140.35000610351562,2400,0.0
2023-07-05,147.35000610351562,147.35000610351562,147.35000610351562,147.35000610351562,8400,0.0
2023-07-06,154.6999969482422,154.6999969482422,154.6999969482422,154.6999969482422,7200,0.0
2023-07-07,162.39999389648438,162.39999389648438,150.0,159.75,129600,0.0
2023-07-10,154.14999389648438,167.6999969482422,151.8000030517578,167.6999969482422,86400,0.0
2023-07-11,174.0,176.0500030517578,172.3000030517578,176.0500030517578,32400,0.0
2023-07-12,182.0,184.85000610351562,182.0,184.85000610351562,39600,0.0
2023-07-13,193.89999389648438,194.0,175.60000610351562,175.60000610351562,58800,0.0
2023-07-14,169.89999389648438,174.5,169.5,170.5,31200,0.0
2023-07-17,169.0,179.0,169.0,178.0,27600,0.0
2023-07-18,183.5,186.89999389648438,180.0,186.89999389648438,27600,0.0
2023-07-19,191.5,195.3000030517578,183.5500030517578,192.5,38400,0.0
2023-07-20,202.10000610351562,202.10000610351562,183.60000610351562,189.25,60000,0.0
2023-07-21,186.0,198.5,183.0,195.75,19200,0.0
2023-07-24,196.0,203.8000030517578,196.0,199.3000030517578,27600,0.0
2023-07-25,201.0,201.0,193.0,195.0,8400,0.0
2023-07-26,199.0,200.0,189.3000030517578,189.3000030517578,7200,0.0
2023-07-27,187.3000030517578,193.9499969482422,183.35000610351562,186.5,19200,0.0
2023-07-28,187.0,190.5,183.5500030517578,188.3000030517578,28800,0.0
2023-07-31,192.89999389648438,193.0,188.60000610351562,189.9499969482422,18000,0.0
2023-08-01,197.0,197.0,180.4499969482422,180.4499969482422,44400,0.0
2023-08-02,187.5,187.5,171.4499969482422,171.4499969482422,46800,0.0
2023-08-03,163.5,173.9499969482422,162.89999389648438,169.60000610351562,34800,0.0
2023-08-04,167.5,170.0,161.14999389648438,161.14999389648438,55200,0.0
2023-08-07,155.0,159.35000610351562,145.0500030517578,145.10000610351562,258000,0.0
2023-08-08,148.0500030517578,149.25,133.0,136.8000030517578,135600,0.0
2023-08-09,143.5,150.4499969482422,137.0,150.39999389648438,103200,0.0
2023-08-10,156.0,159.8000030517578,142.5,147.0,78000,0.0
2023-08-11,147.0,161.60000610351562,147.0,159.8000030517578,34800,0.0
2023-08-14,148.1999969482422,156.3000030517578,144.10000610351562,150.89999389648438,66000,0.0
2023-08-16,147.5,153.0,147.39999389648438,152.6999969482422,15600,0.0
2023-08-17,148.10000610351562,155.6999969482422,142.85000610351562,143.10000610351562,33600,0.0
2023-08-18,149.9499969482422,149.9499969482422,141.0,143.8000030517578,16800,0.0
2023-08-21,144.0,158.14999389648438,144.0,158.14999389648438,55200,0.0
2023-08-22,162.0500030517578,172.39999389648438,160.25,163.5,58800,0.0
2023-08-23,168.5,168.5,161.14999389648438,162.0,25200,0.0
2023-08-24,162.0,178.1999969482422,162.0,178.1999969482422,115200,0.0
