date,open,high,low,close,volume,capital gains
2023-08-18,101.5,106.55000305175781,101.5,106.55000305175781,1242000,0.0
2023-08-21,109.80000305175781,111.8499984741211,103.5999984741211,111.8499984741211,375000,0.0
2023-08-22,117.4000015258789,117.4000015258789,116.25,117.4000015258789,147000,0.0
2023-08-23,123.25,123.25,123.25,123.25,12000,0.0
2023-08-24,123.25,123.25,123.25,123.25,0,0.0
2023-08-25,135.85000610351562,135.85000610351562,135.85000610351562,135.85000610351562,24000,0.0
2023-08-28,142.60000610351562,142.60000610351562,130.1999969482422,142.60000610351562,351000,0.0
2023-08-29,141.3000030517578,145.6999969482422,135.5,135.5,168000,0.0
2023-08-30,132.0,142.25,128.75,142.25,129000,0.0
2023-08-31,149.3000030517578,149.35000610351562,140.0,149.25,156000,0.0
2023-09-01,146.10000610351562,148.25,134.35000610351562,136.64999389648438,174000,0.0
2023-09-04,131.5,133.0,125.19999694824219,130.0,96000,0.0
2023-09-05,137.0,137.9499969482422,128.1999969482422,133.0,57000,0.0
2023-09-06,131.0,132.0,124.0,126.0,54000,0.0
2023-09-07,123.0,130.60000610351562,122.25,126.75,66000,0.0
2023-09-08,131.0,139.39999389648438,131.0,139.39999389648438,135000,0.0
2023-09-11,144.0,145.0,132.1999969482422,142.0,96000,0.0
2023-09-12,133.0,137.0,133.0,136.0,21000,0.0
2023-09-13,130.0,130.1999969482422,127.0,129.89999389648438,36000,0.0
2023-09-14,133.0,137.60000610351562,133.0,136.5,9000,0.0
2023-09-15,136.5,136.5,128.5,129.1999969482422,48000,0.0
2023-09-18,129.8000030517578,133.0,125.0,125.6500015258789,90000,0.0
2023-09-20,125.0,125.0,119.0,122.0,90000,0.0
2023-09-21,122.0,122.0,109.80000305175781,109.80000305175781,159000,0.0
2023-09-22,106.69999694824219,120.75,103.0,120.0,171000,0.0
2023-09-25,122.0,122.0,116.5,118.75,63000,0.0
2023-09-26,114.0,114.25,106.9000015258789,107.1500015258789,177000,0.0
2023-09-27,111.0,117.8499984741211,110.05000305175781,117.5,57000,0.0
2023-09-28,111.25,111.25,109.0,109.0,45000,0.0
2023-09-29,109.1500015258789,110.5,109.1500015258789,110.5,18000,0.0
2023-10-03,110.0,113.19999694824219,110.0,110.0,27000,0.0
2023-10-04,113.0,115.0,111.94999694824219,113.6500015258789,27000,0.0
2023-10-05,113.0999984741211,113.0999984741211,111.0,111.0,12000,0.0
2023-10-06,119.0,121.80000305175781,114.5,114.75,78000,0.0
2023-10-09,113.69999694824219,114.0,113.0,113.8499984741211,18000,0.0
2023-10-10,114.19999694824219,114.19999694824219,109.80000305175781,111.55000305175781,51000,0.0
2023-10-11,111.25,118.0,111.25,115.4000015258789,39000,0.0
2023-10-12,116.6500015258789,125.55000305175781,116.6500015258789,123.4000015258789,111000,0.0
2023-10-13,122.5,127.1500015258789,122.5,125.0,27000,0.0
2023-10-16,121.0,123.0999984741211,121.0,123.0,18000,0.0
2023-10-17,123.5,124.1500015258789,120.0,123.55000305175781,21000,0.0
2023-10-18,119.0999984741211,120.94999694824219,118.5,119.0,18000,0.0
2023-10-19,120.0,120.75,118.5,120.75,12000,0.0
2023-10-20,120.75,120.75,120.75,120.75,0,0.0
2023-10-23,120.69999694824219,120.69999694824219,116.05000305175781,116.05000305175781,9000,0.0
2023-10-25,112.6500015258789,113.0,112.6500015258789,113.0,9000,0.0
2023-10-26,118.0,118.0,115.4000015258789,117.0,15000,0.0
