date,open,high,low,close,volume
2022-11-07,437.3500061035156,442.75,402.25,431.6499938964844,12418
2022-11-09,431.6499938964844,439.8999938964844,419.95001220703125,425.0,4675
2022-11-10,427.1499938964844,427.1499938964844,416.3999938964844,417.3500061035156,1774
2022-11-11,406.1499938964844,428.95001220703125,406.1499938964844,417.29998779296875,2115
2022-11-14,424.3999938964844,424.8999938964844,416.3500061035156,417.95001220703125,1042
2022-11-15,416.70001220703125,425.8999938964844,408.95001220703125,421.3500061035156,1872
2022-11-16,410.25,421.0,408.0,412.20001220703125,3515
2022-11-17,417.95001220703125,419.54998779296875,384.6000061035156,392.04998779296875,14677
2022-11-18,390.04998779296875,399.0,387.0,391.3999938964844,4870
2022-11-21,398.75,400.45001220703125,393.5,394.5,2084
2022-11-22,398.5,401.29998779296875,365.54998779296875,376.3999938964844,12643
2022-11-23,372.3999938964844,398.45001220703125,372.3999938964844,394.70001220703125,3449
2022-11-24,394.70001220703125,415.8500061035156,394.70001220703125,412.6000061035156,4868
2022-11-25,412.6499938964844,426.95001220703125,409.1000061035156,423.6000061035156,5059
2022-11-28,424.0,427.8999938964844,419.75,420.95001220703125,1384
2022-11-29,417.6499938964844,426.0,416.04998779296875,421.3999938964844,3972
2022-11-30,426.1000061035156,426.1000061035156,418.1000061035156,423.1499938964844,3216
2022-12-01,426.0,434.8500061035156,425.0,427.6499938964844,3666
2022-12-02,427.6499938964844,428.04998779296875,421.0,426.8500061035156,2034
2022-12-05,434.25,449.0,425.1499938964844,445.6499938964844,18160
2022-12-06,455.0,467.95001220703125,450.0,459.45001220703125,17433
2022-12-07,464.0,464.0,447.1000061035156,457.1499938964844,5876
2022-12-08,465.0,465.0,453.1000061035156,456.1000061035156,4608
2022-12-09,464.0,464.0,453.8999938964844,456.3999938964844,7704
2022-12-12,469.0,474.54998779296875,450.0,458.8999938964844,10694
2022-12-13,459.0,470.20001220703125,456.0,465.54998779296875,18765
2022-12-14,469.8999938964844,474.0,454.54998779296875,468.25,17270
2022-12-15,465.0,467.8999938964844,455.1000061035156,459.8999938964844,3474
2022-12-16,452.0,454.8999938964844,442.6000061035156,448.5,2855
2022-12-19,440.1499938964844,462.79998779296875,427.04998779296875,431.54998779296875,4120
2022-12-20,425.6000061035156,431.54998779296875,415.25,418.1000061035156,3637
2022-12-21,412.25,427.04998779296875,411.0,414.6000061035156,3658
2022-12-22,414.6000061035156,415.8500061035156,396.0,402.04998779296875,46115
2022-12-23,418.6000061035156,418.6000061035156,395.0,396.1000061035156,4002
2022-12-26,396.1000061035156,409.6499938964844,396.1000061035156,404.70001220703125,2712
2022-12-27,411.29998779296875,415.0,408.3999938964844,411.04998779296875,1686
2022-12-28,414.25,418.45001220703125,406.8500061035156,417.79998779296875,1827
2022-12-29,413.0,422.1499938964844,410.29998779296875,413.6499938964844,1030
2022-12-30,419.95001220703125,422.54998779296875,414.1000061035156,420.45001220703125,1495
2023-01-02,422.0,430.0,421.54998779296875,427.54998779296875,3325
2023-01-03,436.95001220703125,436.95001220703125,424.6000061035156,432.6499938964844,1049
2023-01-04,426.6499938964844,436.6000061035156,424.1000061035156,432.8999938964844,2434
2023-01-05,440.0,440.0,425.1000061035156,433.79998779296875,951
2023-01-06,424.3999938964844,448.79998779296875,424.04998779296875,445.04998779296875,3648
2023-01-09,440.3500061035156,450.0,431.1000061035156,441.20001220703125,4102
2023-01-10,436.0,459.54998779296875,432.1000061035156,456.6499938964844,6820
2023-01-11,469.54998779296875,469.54998779296875,441.04998779296875,448.54998779296875,3631
2023-01-12,455.20001220703125,456.8500061035156,438.0,441.04998779296875,1553
2023-01-13,446.8999938964844,446.8999938964844,437.29998779296875,441.04998779296875,876
2023-01-16,442.1499938964844,460.8999938964844,440.0,450.8999938964844,3796
2023-01-17,449.95001220703125,464.0,447.04998779296875,457.3999938964844,8255
2023-01-18,461.0,461.95001220703125,446.1000061035156,456.29998779296875,2866
2023-01-19,454.3999938964844,461.95001220703125,452.0,453.04998779296875,1571
2023-01-20,455.04998779296875,462.1000061035156,449.3500061035156,454.1000061035156,2762
2023-01-23,451.54998779296875,451.54998779296875,435.5,438.04998779296875,1871
2023-01-24,432.5,447.0,432.5,445.8999938964844,854
2023-01-25,440.45001220703125,460.0,419.04998779296875,434.79998779296875,6726
2023-01-27,437.8999938964844,448.3999938964844,412.29998779296875,430.6000061035156,2451
2023-01-30,429.1000061035156,448.0,428.20001220703125,436.0,995
2023-01-31,434.1499938964844,452.8999938964844,433.6000061035156,439.6499938964844,1463
2023-02-01,452.8500061035156,452.8500061035156,413.25,420.0,1871
2023-02-02,436.0,452.0,416.29998779296875,427.1499938964844,10555
2023-02-03,440.95001220703125,446.95001220703125,422.0,425.3500061035156,3748
2023-02-06,424.04998779296875,425.0,391.1000061035156,406.3999938964844,8971
2023-02-07,411.1000061035156,418.1499938964844,406.04998779296875,416.6000061035156,2554
2023-02-08,396.5,422.95001220703125,396.5,412.95001220703125,1022
2023-02-09,414.8500061035156,415.5,399.79998779296875,403.54998779296875,3116
2023-02-10,405.0,424.04998779296875,390.0,396.70001220703125,18376
2023-02-13,390.0,408.95001220703125,389.0,395.3500061035156,4120
2023-02-14,402.95001220703125,402.95001220703125,385.0,391.8500061035156,6404
2023-02-15,395.5,406.75,391.8500061035156,401.54998779296875,4543
2023-02-16,400.70001220703125,403.1000061035156,395.95001220703125,397.79998779296875,2031
2023-02-17,398.1000061035156,402.5,396.0,400.04998779296875,2563
2023-02-20,396.70001220703125,405.0,394.8500061035156,398.04998779296875,1887
2023-02-21,399.5,402.0,394.79998779296875,396.1000061035156,1442
2023-02-22,400.29998779296875,400.29998779296875,394.54998779296875,398.20001220703125,2849
2023-02-23,394.6499938964844,402.95001220703125,394.0,399.8999938964844,4355
2023-02-24,398.3999938964844,404.45001220703125,395.45001220703125,402.1499938964844,2008
2023-02-27,392.0,400.79998779296875,390.25,393.70001220703125,2013
2023-02-28,397.29998779296875,399.54998779296875,390.0,392.3999938964844,3075
2023-03-01,394.70001220703125,402.95001220703125,390.0,393.1499938964844,7002
2023-03-02,398.8500061035156,398.8500061035156,379.70001220703125,384.1499938964844,3712
2023-03-03,386.5,395.3999938964844,370.0,371.70001220703125,17473
2023-03-06,373.75,383.95001220703125,363.95001220703125,364.6499938964844,13981
2023-03-08,370.0,380.0,365.54998779296875,377.3999938964844,7997
2023-03-09,387.0,387.0,376.0,381.1499938964844,9484
2023-03-10,378.5,383.0,376.29998779296875,381.0,6977
2023-03-13,380.5,387.1000061035156,375.1000061035156,377.70001220703125,10854
2023-03-14,377.0,385.45001220703125,372.0,375.25,8317
2023-03-15,376.70001220703125,383.0,374.54998779296875,381.29998779296875,9305
2023-03-16,376.70001220703125,384.95001220703125,376.1000061035156,383.29998779296875,6733
2023-03-17,380.45001220703125,386.54998779296875,378.1000061035156,383.29998779296875,5855
2023-03-20,383.0,385.04998779296875,378.04998779296875,380.70001220703125,6971
2023-03-21,381.1000061035156,387.3500061035156,377.0,378.1000061035156,4619
2023-03-22,382.70001220703125,384.75,376.0,380.95001220703125,5360
2023-03-23,379.1000061035156,384.5,378.5,380.95001220703125,5191
2023-03-24,377.25,381.70001220703125,361.45001220703125,368.8500061035156,12828
2023-03-27,369.04998779296875,384.5,360.29998779296875,372.8999938964844,13199
2023-03-28,372.75,380.0,364.0,371.75,5590
2023-03-29,384.6000061035156,394.54998779296875,365.04998779296875,381.5,10940
2023-03-31,384.54998779296875,389.95001220703125,373.79998779296875,376.5,5238
2023-04-03,378.1000061035156,387.5,375.0,380.25,3388
2023-04-05,381.1000061035156,395.95001220703125,377.0,390.20001220703125,8229
2023-04-06,390.8500061035156,403.79998779296875,390.8500061035156,399.04998779296875,4624
2023-04-10,404.0,406.79998779296875,390.20001220703125,392.95001220703125,6766
2023-04-11,397.25,400.0,391.04998779296875,398.20001220703125,5874
2023-04-12,395.8999938964844,401.0,387.04998779296875,389.95001220703125,7228
2023-04-13,396.04998779296875,399.54998779296875,392.45001220703125,394.79998779296875,5014
2023-04-17,392.29998779296875,400.1499938964844,390.3500061035156,395.04998779296875,6100
2023-04-18,400.0,405.04998779296875,394.8999938964844,398.8500061035156,7298
2023-04-19,399.04998779296875,402.8500061035156,381.1000061035156,390.79998779296875,14416
2023-04-20,394.70001220703125,399.8999938964844,390.45001220703125,394.3500061035156,5736
2023-04-21,398.75,399.79998779296875,393.1000061035156,397.1000061035156,5301
2023-04-24,397.95001220703125,403.1499938964844,393.04998779296875,397.79998779296875,9195
2023-04-25,399.5,406.0,398.54998779296875,401.95001220703125,6000
2023-04-26,403.0,403.0,392.6000061035156,395.79998779296875,6275
2023-04-27,396.25,402.5,394.8999938964844,399.54998779296875,5608
2023-04-28,399.1000061035156,403.3999938964844,393.0,400.8500061035156,9419
2023-05-02,408.6000061035156,408.6000061035156,396.54998779296875,398.20001220703125,6687
2023-05-03,396.75,400.70001220703125,396.04998779296875,396.75,5924
2023-05-04,399.20001220703125,400.04998779296875,396.95001220703125,399.20001220703125,4802
2023-05-05,406.75,406.8999938964844,400.04998779296875,400.79998779296875,9679
2023-05-08,402.0,405.04998779296875,392.29998779296875,394.3500061035156,10023
2023-05-09,398.70001220703125,405.0,396.1000061035156,403.70001220703125,11756
2023-05-10,407.0,408.1000061035156,403.70001220703125,406.20001220703125,6059
2023-05-11,406.25,416.95001220703125,394.95001220703125,403.29998779296875,8331
2023-05-12,404.1000061035156,413.95001220703125,403.54998779296875,410.20001220703125,5000
2023-05-15,447.8999938964844,483.95001220703125,441.1499938964844,461.29998779296875,144303
2023-05-16,464.75,472.0,457.8500061035156,469.0,36495
2023-05-17,469.0,473.8999938964844,449.70001220703125,452.25,25768
2023-05-18,452.04998779296875,458.8999938964844,435.1000061035156,437.79998779296875,17075
2023-05-19,444.0,445.8999938964844,425.04998779296875,427.45001220703125,16360
2023-05-22,435.0,443.75,431.6000061035156,436.20001220703125,9954
2023-05-23,441.0,444.8999938964844,426.1000061035156,429.6000061035156,18373
2023-05-24,435.6499938964844,437.79998779296875,426.1499938964844,431.45001220703125,6041
2023-05-25,427.79998779296875,448.75,427.79998779296875,446.1499938964844,11929
2023-05-26,450.8999938964844,458.95001220703125,432.1000061035156,436.6000061035156,12974
2023-05-29,430.04998779296875,445.0,414.79998779296875,417.79998779296875,23183
2023-05-30,424.0,424.0,415.0,417.70001220703125,10085
2023-05-31,419.8999938964844,422.04998779296875,417.04998779296875,419.6499938964844,8945
2023-06-01,438.95001220703125,438.95001220703125,418.0,419.8999938964844,12886
2023-06-02,425.95001220703125,427.0,415.6000061035156,417.6000061035156,12224
2023-06-05,424.5,426.0,421.04998779296875,423.70001220703125,8774
2023-06-06,422.6000061035156,431.54998779296875,420.0,426.1000061035156,10246
2023-06-07,430.0,464.0,429.95001220703125,459.3500061035156,49407
2023-06-08,469.45001220703125,469.45001220703125,452.0,456.6000061035156,21896
2023-06-09,459.95001220703125,463.8999938964844,440.6000061035156,449.3999938964844,14333
2023-06-12,451.8500061035156,455.0,445.5,446.70001220703125,6030
2023-06-13,451.45001220703125,451.70001220703125,441.04998779296875,445.70001220703125,9014
2023-06-14,453.95001220703125,453.95001220703125,438.25,441.1000061035156,18246
2023-06-15,440.04998779296875,446.45001220703125,436.0,438.6499938964844,14659
2023-06-16,445.25,445.95001220703125,434.25,436.29998779296875,8632
2023-06-19,449.5,449.5,433.1000061035156,434.95001220703125,6625
2023-06-20,449.0,449.0,435.0,436.3500061035156,5141
2023-06-21,442.20001220703125,442.20001220703125,432.29998779296875,433.54998779296875,8350
2023-06-22,437.1000061035156,438.75,423.95001220703125,427.6499938964844,15672
2023-06-23,422.6499938964844,428.8999938964844,421.0,421.8999938964844,7880
2023-06-26,424.1000061035156,427.1000061035156,419.8500061035156,420.3500061035156,7691
2023-06-27,429.95001220703125,429.95001220703125,412.70001220703125,417.1000061035156,10660
2023-06-28,422.29998779296875,428.75,415.25,426.29998779296875,12049
2023-06-30,423.5,428.95001220703125,418.5,422.79998779296875,11634
2023-07-03,429.95001220703125,429.95001220703125,420.8999938964844,426.45001220703125,6514
2023-07-04,426.54998779296875,428.95001220703125,422.0,424.70001220703125,4108
2023-07-05,421.5,427.3999938964844,421.5,424.04998779296875,2216
2023-07-06,425.1000061035156,425.1000061035156,416.0,418.20001220703125,14368
2023-07-07,415.0,422.3500061035156,415.0,417.0,8662
2023-07-10,417.1000061035156,424.8999938964844,415.1000061035156,420.95001220703125,4708
2023-07-11,424.1000061035156,427.70001220703125,420.3500061035156,421.20001220703125,5448
2023-07-12,423.6000061035156,423.6000061035156,417.04998779296875,420.25,2863
2023-07-13,422.1000061035156,429.0,416.20001220703125,420.1499938964844,7327
2023-07-14,421.0,423.6499938964844,416.0,418.0,4498
2023-07-17,425.0,430.0,412.0,412.75,8244
2023-07-18,415.6000061035156,418.75,410.75,415.0,3617
2023-07-19,416.45001220703125,420.0,413.1499938964844,417.75,3743
2023-07-20,417.25,420.45001220703125,409.25,411.0,12731
2023-07-21,413.95001220703125,415.8999938964844,405.0,406.04998779296875,10524
2023-07-24,405.8999938964844,420.1000061035156,404.29998779296875,411.8500061035156,8521
2023-07-25,412.6499938964844,427.8999938964844,410.0,425.75,13538
2023-07-26,444.0,444.0,423.54998779296875,428.3500061035156,7586
2023-07-27,429.79998779296875,437.95001220703125,426.8999938964844,431.75,5753
2023-07-28,435.3999938964844,439.8500061035156,430.1000061035156,433.8999938964844,5746
2023-07-31,439.0,439.0,421.20001220703125,427.5,6624
2023-08-01,432.95001220703125,435.0,416.29998779296875,428.3500061035156,10770
2023-08-02,423.8999938964844,432.0,415.8500061035156,417.8500061035156,5542
2023-08-03,419.6499938964844,429.3500061035156,415.75,426.1499938964844,4122
2023-08-04,426.20001220703125,429.95001220703125,420.5,425.79998779296875,3275
2023-08-07,422.0,432.0,416.0,423.20001220703125,9650
2023-08-08,420.8999938964844,431.8999938964844,420.70001220703125,425.1499938964844,9556
2023-08-09,421.0,432.3999938964844,421.0,431.29998779296875,4685
2023-08-10,434.45001220703125,440.95001220703125,427.0,432.6499938964844,6429
2023-08-11,438.0,438.0,421.0,422.8999938964844,6929
2023-08-14,410.04998779296875,419.0,394.0,403.20001220703125,33912
2023-08-16,404.04998779296875,412.95001220703125,397.54998779296875,411.8500061035156,8210
2023-08-17,411.8500061035156,413.45001220703125,403.0,404.0,9745
2023-08-18,406.29998779296875,408.0,400.04998779296875,401.3999938964844,3019
2023-08-21,404.29998779296875,404.29998779296875,395.95001220703125,400.04998779296875,7100
2023-08-22,401.0,401.6499938964844,396.20001220703125,399.25,5409
2023-08-23,401.04998779296875,404.8999938964844,396.95001220703125,402.8999938964844,10829
2023-08-24,408.8500061035156,408.8500061035156,397.0,399.8500061035156,8611
2023-08-25,395.25,404.6000061035156,390.0,392.0,10454
