date,open,high,low,close,volume
2015-01-01,29.227871322631835,30.020490805988082,29.227871322631835,29.72325897216797,56867
2015-01-02,29.72325862239028,30.466340087950037,29.72325862239028,29.772796630859375,117245
2015-01-05,29.921411478899046,32.49742545980448,29.921411478899046,30.763568878173828,108432
2015-01-06,30.614953452409047,31.011263156404706,29.723256145980383,30.416799545288086,72293
2015-01-07,30.81310867833176,30.81310867833176,29.574639695197472,30.218643188476562,125010
2015-01-08,30.070027845634236,33.38912515988612,29.87187204875954,30.416799545288086,2913018
2015-01-09,30.466337549629895,31.159880948937595,30.020487951538694,30.416799545288086,169402
2015-01-12,30.26818295893251,30.81311047717624,29.822335232828156,30.51587677001953,168818
2015-01-13,30.961726176777944,31.011264182759273,30.02048894510238,30.2681827545166,64312
2015-01-14,31.110340950157315,31.110340950157315,29.426024241404974,29.871871948242188,229234
2015-01-15,30.020490805988082,30.614956363382223,29.525103156451948,29.72325897216797,328924
2015-01-16,29.723255830123748,30.317721324676963,29.02971243818604,29.624177932739258,1506065
2015-01-19,29.475563117944777,30.466338348800065,29.475563117944777,30.020488739013672,96642
2015-01-20,29.822334910821915,30.714032243156343,29.822334910821915,30.56541633605957,133416
2015-01-21,30.51587563570007,31.407574834270637,30.020488031940303,30.96172523498535,192948
2015-01-22,31.011262893676758,31.40757448406859,30.416799287596444,31.011262893676758,149617
2015-01-23,30.76357085939519,31.75434611270587,30.565416942585347,31.30849838256836,144723
2015-01-27,33.636819938325964,33.636819938325964,29.52510120687458,30.56541633605957,4116272
2015-01-28,30.912187015509605,31.209418819796657,30.119565721154597,30.714031219482422,559365
2015-01-29,31.50665119565233,31.50665119565233,30.565415871832382,30.912187576293945,234332
2015-01-30,31.209419071165122,31.60572877665774,29.475562456100395,30.119565963745117,1168656
2015-02-02,30.07002898215422,31.90296355838427,29.87187317779007,31.358036041259766,320414
2015-02-03,31.50665237244671,33.884514497710015,30.961726737763602,31.853425979614258,4048454
2015-02-04,32.69558121775853,32.69558121775853,31.90296182292647,32.4478874206543,410735
2015-02-05,32.24973029926463,33.636817017741336,32.10111629482535,32.64604187011719,480515
2015-02-06,32.24973510346685,33.38912820477147,31.80388546471687,33.042354583740234,390788
2015-02-09,32.596503980993816,33.58727913203305,32.497424198185534,33.19096755981445,283982
2015-02-10,32.695586836692314,34.677137554067606,32.695586836692314,33.83498001098633,332339
2015-02-11,34.67713040203997,35.172517979211975,32.84419787830648,33.73589324951172,421412
2015-02-12,34.08266930947637,34.280821331205644,33.73589571243505,33.934051513671875,219612
2015-02-13,34.62759492824697,34.62759492824697,33.48820190576592,33.934051513671875,451405
2015-02-16,33.78543446905838,35.2715973421168,30.268183092054976,34.37990188598633,364970
2015-02-18,35.32113703818759,35.32113703818759,34.37989985170924,34.67713165283203,244764
2015-02-19,34.82575045129523,35.667907875440115,33.983589247642826,34.52851486206055,250518
2015-02-20,34.33036219005723,34.87528779412803,33.686356798287,34.627593994140625,287395
2015-02-23,33.98358792634316,35.07344289231199,33.98358792634316,34.72666931152344,162656
2015-02-24,34.47897452973755,35.321135676545154,34.47897452973755,34.87528610229492,366157
