date,open,high,low,close,volume
2021-11-16,89.5,89.5,88.19999694824219,89.5,218848
2021-11-17,89.5,93.94999694824219,86.0,93.94999694824219,279418
2021-11-18,95.5,98.1500015258789,89.55000305175781,91.30000305175781,254318
2021-11-22,92.0,95.0999984741211,86.75,87.0,184624
2021-11-23,87.0,91.3499984741211,86.30000305175781,91.3499984741211,77144
2021-11-24,94.25,95.0,88.0,90.19999694824219,85453
2021-11-25,93.44999694824219,93.44999694824219,88.80000305175781,90.19999694824219,42633
2021-11-26,92.0,92.0,86.5,87.19999694824219,68543
2021-11-29,88.0,88.0,82.8499984741211,82.9000015258789,65367
2021-11-30,80.80000305175781,87.0,80.80000305175781,87.0,21959
2021-12-01,89.5,89.5,84.80000305175781,87.69999694824219,73513
2021-12-02,88.0,89.44999694824219,86.5,86.94999694824219,17857
2021-12-03,88.69999694824219,89.44999694824219,86.5,87.25,22419
2021-12-06,89.4000015258789,91.5999984741211,86.44999694824219,90.55000305175781,58475
2021-12-07,92.80000305175781,99.0,88.30000305175781,90.9000015258789,219016
2021-12-08,92.0,93.80000305175781,87.30000305175781,88.9000015258789,57365
2021-12-09,88.5,91.05000305175781,87.1500015258789,88.80000305175781,69601
2021-12-10,91.0,91.0,86.9000015258789,87.94999694824219,43732
2021-12-13,89.5,89.75,87.0,87.19999694824219,18186
2021-12-14,88.5,89.30000305175781,86.5,88.4000015258789,16780
2021-12-15,87.30000305175781,91.30000305175781,86.69999694824219,87.8499984741211,34523
2021-12-16,90.80000305175781,91.6500015258789,86.5,87.8499984741211,19568
2021-12-17,86.80000305175781,90.05000305175781,84.44999694824219,86.1500015258789,42105
2021-12-20,84.5999984741211,85.0,79.0,80.6500015258789,68473
2021-12-21,81.0,85.25,81.0,84.25,64290
2021-12-22,88.0,88.0,82.80000305175781,83.5,16457
2021-12-23,84.5,86.80000305175781,84.30000305175781,85.69999694824219,27120
2021-12-24,87.0,88.25,83.25,85.25,25912
2021-12-27,84.0,87.0,82.0,84.3499984741211,24140
2021-12-28,85.0,87.19999694824219,83.5,85.0999984741211,24655
2021-12-29,87.30000305175781,87.3499984741211,83.3499984741211,85.1500015258789,16915
2021-12-30,85.1500015258789,86.3499984741211,84.0,84.69999694824219,25992
2021-12-31,84.94999694824219,91.0,83.5,88.0999984741211,131170
2022-01-03,88.0999984741211,91.0,86.1500015258789,88.75,33127
2022-01-04,91.0,91.0,87.0999984741211,87.9000015258789,36117
2022-01-05,87.9000015258789,87.9000015258789,85.19999694824219,86.44999694824219,30820
2022-01-06,84.3499984741211,95.05000305175781,84.0,92.80000305175781,302437
2022-01-07,96.5,100.0,93.0,95.8499984741211,237204
2022-01-10,98.9000015258789,105.4000015258789,94.80000305175781,102.6500015258789,540729
2022-01-11,103.44999694824219,105.05000305175781,96.5,98.5,245362
2022-01-12,102.0,102.4000015258789,95.3499984741211,101.19999694824219,126762
2022-01-13,100.1500015258789,103.3499984741211,98.0999984741211,101.9000015258789,50356
2022-01-14,98.0999984741211,103.0,98.0,99.69999694824219,65816
2022-01-17,101.0999984741211,109.6500015258789,97.25,109.6500015258789,282784
2022-01-18,113.5,117.80000305175781,110.0999984741211,112.69999694824219,284220
2022-01-19,112.69999694824219,123.94999694824219,105.0999984741211,123.05000305175781,399388
2022-01-20,122.0,125.0,117.5999984741211,121.0999984741211,169914
2022-01-21,121.1500015258789,121.1500015258789,116.0,117.5,85474
2022-01-24,112.5,116.30000305175781,111.6500015258789,111.6500015258789,57431
2022-01-25,106.0999984741211,110.05000305175781,106.0999984741211,106.4000015258789,101719
2022-01-27,102.19999694824219,106.0,101.0999984741211,101.0999984741211,124784
2022-01-28,98.55000305175781,105.5,97.3499984741211,99.80000305175781,182396
2022-01-31,101.9000015258789,103.94999694824219,99.6500015258789,103.25,59323
2022-02-01,101.55000305175781,104.3499984741211,101.19999694824219,102.25,31279
2022-02-02,103.1500015258789,107.0,102.0,106.25,36010
2022-02-03,108.0,108.0,105.0,106.44999694824219,28766
2022-02-04,106.44999694824219,106.44999694824219,101.1500015258789,101.1500015258789,93033
2022-02-07,92.55000305175781,95.0,92.0999984741211,92.94999694824219,162061
2022-02-08,94.80000305175781,102.0,90.80000305175781,100.8499984741211,141441
2022-02-09,105.0,105.0,96.6500015258789,98.05000305175781,68366
2022-02-10,98.8499984741211,98.8499984741211,96.75,97.4000015258789,34140
2022-02-11,97.44999694824219,98.80000305175781,94.30000305175781,97.25,18900
2022-02-14,91.55000305175781,94.69999694824219,88.25,89.5,80358
2022-02-15,84.5999984741211,93.25,84.5999984741211,91.5,43259
2022-02-16,92.0,96.94999694824219,90.44999694824219,92.8499984741211,39185
2022-02-17,95.5,95.5,83.5999984741211,89.8499984741211,40013
2022-02-18,91.0,91.94999694824219,85.75,88.8499984741211,66191
2022-02-21,85.25,88.44999694824219,84.5,87.3499984741211,35859
2022-02-22,84.3499984741211,86.75,81.94999694824219,84.3499984741211,31148
2022-02-23,86.30000305175781,90.8499984741211,85.0,88.44999694824219,47893
2022-02-24,83.05000305175781,85.5999984741211,79.6500015258789,80.94999694824219,51092
2022-02-25,82.0,87.3499984741211,82.0,86.1500015258789,31284
2022-02-28,84.44999694824219,92.5,84.0999984741211,88.1500015258789,42826
2022-03-02,90.9000015258789,94.5,80.44999694824219,89.94999694824219,86207
2022-03-03,90.6500015258789,93.05000305175781,88.3499984741211,89.9000015258789,16712
2022-03-04,90.05000305175781,90.94999694824219,82.0,85.55000305175781,54080
2022-03-07,85.0,86.0,83.0999984741211,84.30000305175781,25859
2022-03-08,86.44999694824219,86.44999694824219,83.0,85.75,26855
2022-03-09,88.0,88.6500015258789,85.55000305175781,88.05000305175781,53797
2022-03-10,90.0,96.8499984741211,86.0999984741211,87.05000305175781,32053
2022-03-11,88.55000305175781,88.55000305175781,86.44999694824219,86.9000015258789,12058
2022-03-14,89.0,89.0,80.9000015258789,87.0,52670
2022-03-15,88.4000015258789,88.4000015258789,83.25,85.44999694824219,32538
2022-03-16,87.0,87.44999694824219,85.5,85.9000015258789,17501
2022-03-17,87.5999984741211,88.75,86.4000015258789,87.05000305175781,78473
2022-03-21,87.05000305175781,90.44999694824219,86.0999984741211,88.1500015258789,52206
2022-03-22,86.0,89.44999694824219,81.55000305175781,84.75,148178
2022-03-23,83.30000305175781,86.0,82.55000305175781,83.25,64228
2022-03-24,82.5,84.80000305175781,82.30000305175781,83.19999694824219,86385
2022-03-25,84.6500015258789,84.94999694824219,81.5999984741211,83.25,33023
2022-03-28,83.30000305175781,83.94999694824219,81.4000015258789,81.80000305175781,39091
2022-03-29,84.69999694824219,84.69999694824219,80.0,81.6500015258789,94228
2022-03-30,82.9000015258789,83.55000305175781,80.55000305175781,81.1500015258789,41691
2022-03-31,82.5,84.55000305175781,81.5,83.69999694824219,56021
2022-04-01,84.4000015258789,87.4000015258789,82.5,86.19999694824219,59581
2022-04-04,87.0,90.19999694824219,82.25,88.05000305175781,42270
2022-04-05,89.9000015258789,89.94999694824219,87.69999694824219,88.80000305175781,23142
2022-04-06,88.80000305175781,90.94999694824219,87.30000305175781,88.0999984741211,62780
2022-04-07,88.30000305175781,95.0999984741211,87.94999694824219,88.94999694824219,173358
2022-04-08,87.69999694824219,90.94999694824219,87.69999694824219,88.8499984741211,33502
2022-04-11,89.05000305175781,92.5,88.25,88.75,27895
2022-04-12,87.5999984741211,88.94999694824219,84.94999694824219,86.80000305175781,58848
2022-04-13,86.80000305175781,87.9000015258789,85.4000015258789,85.6500015258789,40016
2022-04-18,87.4000015258789,87.4000015258789,81.5,84.75,42872
2022-04-19,83.19999694824219,91.55000305175781,83.19999694824219,87.0,74684
2022-04-20,87.30000305175781,89.5,86.0,86.19999694824219,24172
2022-04-21,86.19999694824219,88.3499984741211,85.0,86.1500015258789,30956
2022-04-22,86.0,89.75,85.05000305175781,85.6500015258789,69910
2022-04-25,84.9000015258789,89.0,84.0,84.94999694824219,43681
2022-04-26,85.94999694824219,86.69999694824219,83.5,84.25,17489
2022-04-27,85.0,85.0,78.8499984741211,82.4000015258789,39912
2022-04-28,83.80000305175781,85.5999984741211,82.55000305175781,82.75,24548
2022-04-29,83.9000015258789,85.3499984741211,80.30000305175781,81.05000305175781,38555
2022-05-02,83.94999694824219,83.94999694824219,75.0,79.94999694824219,33199
2022-05-04,82.94999694824219,82.94999694824219,77.3499984741211,77.80000305175781,22531
2022-05-05,79.44999694824219,79.44999694824219,75.0,76.0999984741211,27769
