Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-01,289.58200752621826,292.5842449662843,286.00972676425016,287.75787353515625,465381,0.0,0.0
2015-01-02,288.0618307069697,291.48208991061443,284.3375531020244,285.55364990234375,405229,0.0,0.0
2015-01-05,285.02160149651604,287.45379510733324,279.3591630687383,281.2213134765625,420774,0.0,0.0
2015-01-06,278.7132406210908,280.46136450935876,264.53814225984195,266.0582580566406,843509,0.0,0.0
2015-01-07,266.0961964892662,268.3003591063569,256.17742991967907,260.20574951171875,710010,0.0,0.0
2015-01-08,262.21986969454866,271.2265568143848,261.07978330457235,264.3100280761719,1563077,0.0,0.0
2015-01-09,266.78028508328543,270.4665700147714,266.09623770927595,268.79443359375,1419141,0.0,0.0
2015-01-12,269.21256346079934,288.86004497703846,266.81836211057976,286.95989990234375,1420289,0.0,0.0
2015-01-13,288.0619077451146,288.745955129759,279.28324938607665,281.9814453125,352194,0.0,0.0
2015-01-14,281.98141353017485,282.9314856781876,269.82049003561207,277.91510009765625,505696,0.0,0.0
2015-01-15,284.64166591256907,287.90990540200653,279.2452505179253,285.2877197265625,354045,0.0,0.0
2015-01-16,292.6222639000217,326.36882683803833,290.76011294260826,317.81817626953125,4644769,0.0,0.0
2015-01-19,319.18625843700636,320.5923467053979,306.1512495890264,307.74737548828125,1081386,0.0,0.0
2015-01-20,310.1035529849051,313.903841624426,307.7473693893779,311.3956604003906,555772,0.0,0.0
2015-01-21,312.38367711092866,334.19733975414266,307.9373354619321,313.4097595214844,2122750,0.0,0.0
2015-01-22,310.1035436871408,310.93961180179195,282.39943105763115,297.5625915527344,2822934,0.0,0.0
2015-01-23,302.50302046943773,306.1512888251902,292.1662292013064,302.46502685546875,1030541,0.0,0.0
2015-01-27,303.07304281945386,308.887480255837,298.70271054055263,305.69525146484375,1176910,0.0,0.0
2015-01-28,308.43145578600036,317.6281600979552,278.18116366052806,307.4433898925781,2361688,0.0,0.0
2015-01-29,307.82339345017823,318.8442309934562,301.3629024765325,315.3099670410156,1348849,0.0,0.0
2015-01-30,316.1840003559198,317.70411574224636,307.4813304911524,309.6855163574219,611384,0.0,0.0
2015-02-02,309.3814689155825,315.27191592700774,307.1393126799182,311.5476379394531,495819,0.0,0.0
2015-02-03,311.62370131218603,318.76824006909925,311.62370131218603,315.5379943847656,519288,0.0,0.0
2015-02-04,316.07008193154445,318.3122388164716,312.15578839080183,314.6259765625,444791,0.0,0.0
2015-02-05,314.62590131580356,321.96045364782503,304.02308688272035,307.5953674316406,368125,0.0,0.0
2015-02-06,309.26749250943806,313.14379165683584,286.6937913483362,289.6199951171875,1233239,0.0,0.0
2015-02-09,300.14685976212786,319.7943610959361,296.30857664912793,316.8681335449219,2939887,0.0,0.0
2015-02-10,316.8680480375945,324.54463538718187,308.12738455526994,320.3263244628906,872042,0.0,0.0
2015-02-11,323.80224318046294,338.2852867941049,320.55803198194224,334.53900146484375,805993,6.75,0.0
2015-02-12,334.46167752781815,341.37492486421104,330.59953344551076,334.3844299316406,1007312,0.0,0.0
2015-02-13,335.1569491655086,341.1819097028938,334.1528008622759,338.0921936035156,456675,0.0,0.0
2015-02-16,338.2853304064983,339.0577594988089,330.59965150894163,332.8396911621094,318961,0.0,0.0
2015-02-18,332.91696232561355,340.2550392214218,329.1320642202038,333.148681640625,575764,0.0,0.0
2015-02-19,333.9210552428432,339.40530598830463,331.41066093291096,336.5473327636719,561944,0.0,0.0
2015-02-20,337.55146547167755,339.63703315422856,331.4106456295697,332.2217102050781,543367,0.0,0.0
2015-02-23,332.91695437889206,339.8688165352958,331.1017412124089,332.95556640625,476386,0.0,0.0
2015-02-24,334.5003835442306,350.0262118328616,328.01198437705057,344.31024169921875,796318,0.0,0.0
2015-02-25,347.43854241702917,347.5930376406007,331.83549131542577,338.0149230957031,951615,0.0,0.0
2015-02-26,338.24665531623333,340.25497543629217,331.2175466823586,332.3761901855469,510906,0.0,0.0
2015-02-27,332.9169337594628,336.0066500820564,326.31267454898483,330.02032470703125,392795,0.0,0.0
2015-03-02,317.468273954915,326.35120619452937,317.3137787477711,323.647705078125,641089,0.0,0.0
2015-03-03,323.64773381921026,328.66852205268253,320.8283728334081,326.814697265625,532423,0.0,0.0
2015-03-04,329.5181732604261,333.6892846034372,323.95667575463847,325.7332763671875,425526,0.0,0.0
2015-03-05,326.73748761674307,336.74045322698316,321.5235915377525,335.0797119140625,348879,0.0,0.0
2015-03-09,336.0066773344636,339.79157542208856,327.74167607211234,336.8177185058594,399432,0.0,0.0
2015-03-10,336.77907730705704,340.25500815082256,331.3720737723107,337.5901184082031,241621,0.0,0.0
2015-03-11,337.5515179616455,337.5515179616455,309.04888877964606,313.2200012207031,504116,0.0,0.0
2015-03-12,315.4986013084233,324.0339314319776,313.6833886347372,321.98699951171875,519717,0.0,0.0
2015-03-13,324.4202237507556,325.19265285492406,316.77318033402094,322.6436462402344,520744,0.0,0.0
2015-03-16,323.6478632794947,329.55694246493226,315.9235705997931,322.2961120605469,740151,0.0,0.0
2015-03-17,322.02569052661346,339.946055267732,322.02569052661346,336.9721984863281,408127,0.0,0.0
2015-03-18,334.6163080010756,341.4136749049585,331.0631292943188,337.6673889160156,214902,0.0,0.0
2015-03-19,339.0963505920654,345.66199747141064,335.8135271523928,338.51702880859375,468365,0.0,0.0
2015-03-20,338.3239281072151,354.54493835893095,323.80227121569715,329.32513427734375,1562126,0.0,0.0
2015-03-23,330.5995543922998,331.565090474053,316.69583481505356,318.51104736328125,279688,0.0,0.0
2015-03-24,320.519431706176,325.9650468753844,316.7731462396396,320.017333984375,417226,0.0,0.0
2015-03-25,321.3304717716946,325.5402193525764,320.17182824367165,323.6863708496094,229296,0.0,0.0
2015-03-26,322.10290163064917,336.2769788749717,322.10290163064917,332.8782958984375,531262,0.0,0.0
2015-03-27,332.10590880957403,335.6204518684279,324.1112627214201,325.965087890625,247706,0.0,0.0
2015-03-30,327.5099268483009,330.4065358711337,321.2146346198771,328.2437438964844,214437,0.0,0.0
2015-03-31,329.82721408186086,344.65786170851857,328.1664962898926,341.29779052734375,387218,0.0,0.0
2015-04-01,339.6756591294941,354.54491765875565,339.6756591294941,352.2276306152344,943497,0.0,0.0
2015-04-06,324.420238756531,335.1956346871538,305.76607974256376,317.5069885253906,3279710,0.0,0.0
2015-04-07,318.24078296999664,324.1884963526281,312.370317210386,313.5675964355469,1513897,0.0,0.0
2015-04-08,315.49871326321505,317.46839827600616,287.53676705168687,297.7714538574219,2704661,0.0,0.0
2015-04-09,301.24726369309155,304.9549128940969,295.454047083609,298.8141174316406,1577648,0.0,0.0
2015-04-10,299.7025262704672,305.10953061039834,297.50109836039024,302.2129211425781,953951,0.0,0.0
2015-04-13,304.1052688401406,305.6501266476645,299.74102667575806,303.1783447265625,1084644,0.0,0.0
2015-04-15,305.109456114086,305.4570585944202,294.0250952090798,295.260986328125,1130261,0.0,0.0
2015-04-16,294.29554281042016,297.77147441841726,283.6360286416304,286.1077880859375,1152544,0.0,0.0
2015-04-17,288.8112774520865,291.97824193362516,283.8677352132467,287.80712890625,415092,0.0,0.0
2015-04-20,285.8374194814062,290.47199473735225,277.34069817883835,277.6496887207031,561262,0.0,0.0
2015-04-21,277.3407140841262,287.3436823476069,277.18624237700374,277.7269287109375,666740,0.0,0.0
