Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-11-08,60.71614511484621,66.6112547907974,58.8593583399755,64.88155364990234,122297647,0.0,0.0
2016-11-09,55.49172935649658,63.54014661940058,55.49172935649658,61.330360412597656,5476693,0.0,0.0
2016-11-10,62.97535422158315,65.0792371744163,61.17505303690262,61.61277389526367,3103002,0.0,0.0
2016-11-11,61.280940345552786,63.540144212706274,60.7090804801422,62.21992111206055,2187688,0.0,0.0
2016-11-15,61.84574947532477,62.79179111102842,60.716150995245854,61.85987091064453,2426051,0.0,0.0
2016-11-16,62.12814811501286,63.116546653801784,60.8573427221199,61.5209846496582,539345,0.0,0.0
2016-11-17,60.857357470197385,62.7494409488208,60.857357470197385,62.15639877319336,1465215,0.0,0.0
2016-11-18,62.10697511231868,62.83415632586612,61.422150933749336,62.19875717163086,571482,0.0,0.0
2016-11-21,60.99853722969919,62.43877788438983,60.99853722969919,62.11402130126953,500688,0.0,0.0
2016-11-22,61.01972750790219,62.749428667207184,61.01972750790219,62.24110794067383,488470,0.0,0.0
2016-11-23,61.492745210358116,62.83415057364841,61.18210274364359,62.579986572265625,1075639,0.0,0.0
2016-11-24,61.96577230897618,62.38937172468449,61.60571207846475,61.9022331237793,185679,0.0,0.0
2016-11-25,61.563337656300156,62.26934383804561,61.280938092238955,61.62687683105469,301029,0.0,0.0
2016-11-28,62.12814275183496,62.12814275183496,60.01719587456058,60.41961669921875,306146,0.0,0.0
2016-11-29,60.61730087628346,62.12108812378835,60.08780165289121,61.43626403808594,268764,0.0,0.0
2016-11-30,61.13974927166722,62.332894188172354,61.13974927166722,62.036373138427734,352795,0.0,0.0
2016-12-01,61.44332583419723,62.11402849807207,60.998544297256856,61.14680480957031,116241,0.0,0.0
2016-12-02,60.86440428488336,61.98694918540255,60.86440428488336,61.012664794921875,128594,0.0,0.0
2016-12-05,60.74438494073335,61.563344494638535,60.29254267940867,61.06914520263672,165138,0.0,0.0
2016-12-06,61.422150047937485,61.422150047937485,59.33238486094832,59.727745056152344,132003,0.0,0.0
2016-12-07,59.38180105038787,60.1442821392032,57.53913569223669,57.983917236328125,336636,0.0,0.0
2016-12-08,58.16748900310107,60.70909676214792,58.040410614837256,59.69245147705078,263520,0.0,0.0
