Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-01,133.85845790266544,134.56787941303782,133.32640191820354,133.6367645263672,535692,0.0,0.0
2015-01-02,133.81412804843706,135.85370999229613,133.50376541353762,135.23297119140625,2043127,0.0,0.0
2015-01-05,134.47921065990224,137.00652082542916,134.47921065990224,135.63201904296875,1873161,0.0,0.0
2015-01-06,134.7452146287974,134.7452146287974,130.35568903091288,131.37547302246094,2390258,0.0,0.0
2015-01-07,130.53305837755795,132.30660540315273,129.46893286841907,131.6415252685547,2770541,0.0,0.0
2015-01-08,132.92733162701984,137.00649481384824,132.57262766776898,136.2970733642578,2292977,0.0,0.0
2015-01-09,137.00650783405422,139.84418037100107,135.94238232408537,137.98196411132812,4013444,0.0,0.0
2015-01-12,138.64707031392643,140.73098034377426,137.62727246302458,139.53384399414062,1647105,0.0,0.0
2015-01-13,139.71118231233802,140.02154495129767,136.74048536273557,137.67160034179688,1558189,0.0,0.0
2015-01-14,137.4942465413622,139.2234523193654,136.38577956429717,137.31689453125,1383172,0.0,0.0
2015-01-15,138.86872119779787,139.75549460638894,136.60744629967294,138.02627563476562,1183917,0.0,0.0
2015-01-16,137.44990138154833,138.11498154952358,136.34143443492295,136.82916259765625,1299810,0.0,0.0
2015-01-19,136.8291613694527,139.93286879214432,136.8291613694527,138.82440185546875,1000172,0.0,0.0
2015-01-20,139.0460637331735,139.62246099718953,137.98193842132753,138.6470184326172,1211357,0.0,0.0
2015-01-21,139.5781447162787,141.35169173189132,138.91306458542394,140.11021423339844,2696995,0.0,0.0
2015-01-22,139.31211435855235,142.41582143246328,139.31211435855235,140.8639678955078,2326838,0.0,0.0
2015-01-23,141.12998706185178,143.79030737239444,139.1347468289448,142.90353393554688,2437301,0.0,0.0
2015-01-27,142.77052752335294,143.6573009862309,140.6422766248815,141.3516845703125,1634586,0.0,0.0
2015-01-28,140.81964045535685,141.79508322791204,139.79984276862007,140.77529907226562,1819031,0.0,0.0
2015-01-29,140.9526632621599,142.54885847383954,139.48949221125693,140.33192443847656,2823390,0.0,0.0
2015-01-30,140.95265041457935,144.01201639830626,136.6074655137603,140.73095703125,4094370,0.0,0.0
2015-02-02,140.02152188410068,148.75624575043673,139.8885112794718,145.07614135742188,5423705,0.0,0.0
2015-02-03,145.43083945404632,145.8742261596989,141.17432437356388,142.2827911376953,1927234,0.0,0.0
2015-02-04,142.50450384784315,144.63276844272474,139.79984186975275,140.5979461669922,1567779,0.0,0.0
2015-02-05,141.2186758260157,141.70640394324963,136.11972834721135,137.2281951904297,2403931,0.0,0.0
2015-02-06,136.91781879629488,137.1838535443691,134.39052251731326,135.14427185058594,1392578,0.0,0.0
2015-02-09,134.34617942070474,135.587656854401,131.86321102222306,132.61697387695312,1470539,0.0,0.0
2015-02-10,132.0405604424528,135.80934758068835,131.24246975502672,134.39051818847656,1719968,0.0,0.0
2015-02-11,134.08014485373036,137.1838519731736,134.08014485373036,136.8734893798828,1131718,0.0,0.0
2015-02-12,137.40558013775043,139.04611687165468,135.85372618501117,137.6272735595703,1727098,0.0,0.0
2015-02-13,138.02628666968712,140.9526418582115,137.31687871096926,139.57814025878906,1565871,0.0,0.0
2015-02-16,139.97721576343287,140.06588500325208,137.2282122383066,137.58291625976562,696970,0.0,0.0
2015-02-18,137.89328911965205,140.11022302832814,137.4942437223085,139.09043884277344,1122120,0.0,0.0
2015-02-19,139.57813842293575,140.553594649977,136.96215939907518,139.2234344482422,1377032,0.0,0.0
2015-02-20,139.88854612879163,143.87902763484274,138.86876182301552,141.6177520751953,2886605,0.0,0.0
2015-02-23,142.72619548544665,143.21392362816928,137.71593050469906,138.29232788085938,1614558,0.0,0.0
2015-02-24,138.3366827461896,139.48949114195946,136.20843150099248,137.93763732910156,1404899,0.0,0.0
2015-02-25,137.9376086827325,138.5583473727447,135.76501650214558,136.11972045898438,1546220,0.0,0.0
2015-02-26,136.47444945470707,137.00651901867232,134.70090228294433,135.27731323242188,2960597,0.0,0.0
2015-02-27,136.0310389917643,138.824383419891,135.80934563386955,138.38099670410156,1540677,0.0,0.0
2015-03-02,137.8932683158942,140.90829256438502,137.4498816010521,140.4205780029297,1211587,0.0,0.0
2015-03-03,140.55360551044262,146.22895073060482,139.35645582394278,145.0318145751953,4314580,0.0,0.0
2015-03-04,145.43084246820996,145.74121858103493,139.2234284604205,140.4205780029297,2204041,0.0,0.0
2015-03-05,140.0215399015207,143.12524736573127,138.42535831622786,141.26303100585938,1419036,0.0,0.0
2015-03-09,141.04132080078125,144.4110626378343,139.44512587469413,141.04132080078125,2281047,0.0,0.0
2015-03-10,141.57338032897545,142.7705299365312,138.15931055784247,139.44512939453125,1354766,0.0,0.0
2015-03-11,139.53380140557513,141.4403588236784,138.95739057071276,139.97718811035156,1773712,0.0,0.0
2015-03-12,140.55359830856324,143.12523601975408,139.97720095191036,141.88375854492188,2130596,0.0,0.0
2015-03-13,142.72620526067263,142.85922941657506,136.16408616888418,137.31689453125,2248388,0.0,0.0
2015-03-16,137.40554717912676,138.02628590511114,135.54333100117358,137.2281951904297,1343251,0.0,0.0
2015-03-17,137.67157865954601,139.48946694548732,137.67157865954601,138.9573974609375,1416285,0.0,0.0
2015-03-18,139.134760432472,140.3319101016998,137.80460014714782,138.2036590576172,1268390,0.0,0.0
2015-03-19,138.91305430045523,139.53380653483177,135.41030191017816,136.4300994873047,1776564,0.0,0.0
2015-03-20,136.34140594861793,136.34140594861793,132.12923243150615,132.97166442871094,1834524,0.0,0.0
2015-03-23,132.83866694433206,133.50374703898217,130.2670157930315,130.53305053710938,1229406,0.0,0.0
2015-03-24,130.66606420276133,132.08489350565256,129.64626668737367,131.1981201171875,1328198,0.0,0.0
2015-03-25,131.24248366387897,132.48396120502008,131.02079027931163,132.12925720214844,1566031,0.0,0.0
2015-03-26,131.2868300570117,132.6169904151758,129.91232831402402,130.6217498779297,2029247,0.0,0.0
2015-03-27,131.64153945431318,132.3066196605806,126.54259120626295,129.24725341796875,2099157,0.0,0.0
2015-03-30,130.44438250536078,133.23771351605703,129.9566543919294,132.79432678222656,818899,0.0,0.0
2015-03-31,133.2376923973803,134.08012435191168,131.50848711574486,131.95187377929688,1383972,0.0,0.0
2015-04-01,131.95190377352534,134.74523497642542,131.95190377352534,133.99148559570312,575050,0.0,0.0
2015-04-06,134.74523613338047,134.87826028247852,132.8386784427884,134.30184936523438,843471,0.0,0.0
2015-04-07,135.14428035811252,135.14428035811252,132.9273465364172,133.99148559570312,1810409,0.0,0.0
2015-04-08,134.61224277084483,136.29710729334073,133.72546912088023,134.4348907470703,1142129,0.0,0.0
2015-04-09,135.09995811571062,135.67635552084653,133.90280838985507,134.83392333984375,852909,0.0,0.0
2015-04-10,135.41027282000042,144.1006533923403,134.83387561886545,142.94784545898438,6349564,0.0,0.0
2015-04-13,143.34693884262498,144.32239515936413,140.64229034193022,143.21392822265625,3122578,0.0,0.0
2015-04-15,143.16958583541506,144.9874743050915,139.97720919872788,140.95265197753906,4215595,0.0,0.0
2015-04-16,140.90831346272373,142.1054631827841,138.38101693194955,141.26303100585938,1373494,0.0,0.0
2015-04-17,141.2186786121369,142.94788421545533,139.22343825497956,139.71116638183594,1223180,0.0,0.0
2015-04-20,139.48944487874238,139.88849016348263,134.08012225554853,135.89801025390625,1753170,0.0,0.0
2015-04-21,135.58766033514783,137.13951393265125,132.70564651121293,133.19337463378906,3096387,0.0,0.0
2015-04-22,133.81412490996516,134.5678878490684,129.33592925287533,132.70565795898438,2719219,0.0,0.0
2015-04-23,133.90279612743709,135.2329563538686,132.92733988228485,133.19337463378906,2312755,0.0,0.0
2015-04-24,133.59241694338456,133.59241694338456,129.64627773467774,130.577392578125,1179218,0.0,0.0
2015-04-27,130.93211782051185,131.37550462455164,125.38978277001453,126.05486297607422,3007045,0.0,0.0
2015-04-28,125.56711698648765,127.82837829801433,125.03504754195899,125.87747955322266,3701269,0.0,0.0
2015-04-29,126.14352640937206,127.11898264114214,125.47844630528047,126.40956115722656,1836583,0.0,0.0
