Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-01,1.988958190479791,2.027957334222025,1.9733585329828975,2.0045578479766846,681890,0.0,0.0
2015-01-02,2.0162573946315336,2.0747561948282294,2.004557560207171,2.0396568775177,2935090,0.0,0.0
2015-01-05,2.0357569933861184,2.0747563198421837,1.9694585475284632,2.0201573371887207,1130820,0.0,0.0
2015-01-06,1.996757767868985,1.996757767868985,1.9109596624366532,1.9499588012695312,1491570,0.0,0.0
2015-01-07,1.9499590449847228,1.9850583673024753,1.9109599012775456,1.9304593801498413,808690,0.0,0.0
2015-01-08,1.97335842819649,1.996757913199305,1.9421591148594035,1.9811582565307617,564880,0.0,0.0
2015-01-09,2.008458111141084,2.008458111141084,1.8992603087921769,1.9265598058700562,1118860,0.0,0.0
2015-01-12,1.9148594833386596,1.9772582914338273,1.9109596624366532,1.9499588012695312,795640,0.0,0.0
2015-01-13,1.9772583311248744,1.981158152105165,1.9265593566431316,1.9382590055465698,922600,0.0,0.0
2015-01-14,1.946059131779886,1.9499591393205729,1.9109599937266804,1.918759822845459,669060,0.0,0.0
2015-01-15,1.922659642703502,2.0357572578059084,1.922659642703502,1.9928582906723022,1140500,0.0,0.0
2015-01-16,2.008457950692709,2.008457950692709,1.887560506370345,1.918759822845459,1009090,0.0,0.0
2015-01-19,1.9460588451904342,1.953858859123126,1.910959712306158,1.9148595333099365,985140,0.0,0.0
2015-01-20,1.9499588641915637,1.9499588641915637,1.8407610859733061,1.8914600610733032,1148060,0.0,0.0
2015-01-21,1.8719606275906846,1.9499589095892245,1.8719606275906846,1.8953601121902466,751620,0.0,0.0
2015-01-22,1.9265590617453778,1.930458882128724,1.856360621182301,1.8758600950241089,1139430,0.0,0.0
2015-01-23,1.8797603877969535,1.8953600436323998,1.8485608901634945,1.8602607250213623,770960,0.0,0.0
2015-01-27,1.8875600202682488,1.9109595015985312,1.8329610445350428,1.8446608781814575,968250,0.0,0.0
2015-01-28,1.8641603108697178,1.977257883110582,1.832960820283855,1.9460583925247192,1866080,0.0,0.0
2015-01-29,1.934358963285657,1.9499586173474328,1.8719603470385535,1.9109594821929932,1028010,0.0,0.0
2015-01-30,1.9460587053510596,1.9577585394468064,1.8797602653503418,1.8797602653503418,832070,0.0,0.0
2015-02-02,1.8797604004256603,1.9460588451904342,1.8797604004256603,1.9148595333099365,826870,0.0,0.0
2015-02-03,1.9343590017889496,1.9772581442940105,1.8836600320977457,1.8992596864700317,1701230,0.0,0.0
2015-02-04,1.942159421650322,1.942159421650322,1.8953604442521468,1.9226597547531128,566590,0.0,0.0
2015-02-05,1.946058902508011,1.946058902508011,1.8797604557905387,1.8953601121902466,877420,0.0,0.0
2015-02-06,1.9031603508139303,1.9070601727735823,1.8017623763863935,1.8095622062683105,1165690,0.0,0.0
2015-02-09,1.793961999597372,1.9109595981208651,1.793961999597372,1.8134616613388062,1433670,0.0,0.0
2015-02-10,1.844661069185916,1.9109596994678464,1.825161406410325,1.8602607250213623,693640,0.0,0.0
2015-02-11,1.8797605863118039,1.9382592088912767,1.8446612639940514,1.9304593801498413,1256730,0.0,0.0
2015-02-12,1.9421592162432875,1.9694587098196046,1.8797605863118039,1.9304593801498413,1108510,0.0,0.0
2015-02-13,1.8368617539746404,1.88756074257227,1.8368617539746404,1.848561406135559,2164480,0.0,0.0
2015-02-16,1.8914602216984027,1.9070598790596716,1.8095619275704489,1.8212617635726929,1425240,0.0,0.0
2015-02-18,1.8607681445824598,1.8686694879155599,1.8212614279169597,1.8449654579162598,1333260,0.03,0.0
2015-02-19,1.8607685230012614,1.8884233244826263,1.8212617983013997,1.8489164113998413,844580,0.0,0.0
2015-02-20,1.82521250769064,1.9358315331792861,1.82521250769064,1.892374038696289,1367710,0.0,0.0
2015-02-23,1.947683193512745,1.947683193512745,1.8647189827262045,1.888423204421997,652460,0.0,0.0
2015-02-24,1.9279301895708403,1.9279301895708403,1.8528673129836999,1.8726205825805664,327600,0.0,0.0
2015-02-25,1.8884232738045017,1.9397819203445892,1.8884232738045017,1.9279299974441528,1294100,0.0,0.0
2015-02-26,1.9397818135710525,1.9397818135710525,1.864718948596024,1.8765710592269897,463100,0.0,0.0
2015-02-27,1.8884233578710439,1.9239793165381078,1.880522012791371,1.916077971458435,692300,0.0,0.0
2015-03-02,1.9279296571052524,1.9279296571052524,1.8173106620589674,1.8449654579162598,1695150,0.0,0.0
2015-03-03,1.8370645563664965,1.8844726277659458,1.8133605206667718,1.8331137895584106,1616460,0.0,0.0
2015-03-04,1.8370643509350701,1.8726203063171145,1.8212616622357374,1.8252122402191162,705120,0.0,0.0
