Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-08-31,265.1620711765519,295.4303761418992,265.1620711765519,289.53143310546875,79264509,0.0,0.0
2016-09-01,292.5292717234606,306.0678165304968,292.0457522660665,295.0919189453125,14699482,0.0,0.0
2016-09-02,296.3974503006678,298.81504777457207,288.70947852897694,291.32049560546875,4762383,0.0,0.0
2016-09-06,293.01279675679706,300.02382902243,290.6919092194765,297.6062316894531,5777669,0.0,0.0
2016-09-07,298.67000348903974,302.4897898631906,292.43259008347644,293.9798583984375,4147204,0.0,0.0
2016-09-08,296.39745893962254,297.84801746624385,293.64139183670426,295.430419921875,1509509,0.0,0.0
2016-09-09,293.6413778247659,293.6413778247659,288.2743233370469,288.95123291015625,1570381,0.0,0.0
2016-09-12,281.31159812493513,289.86989792772346,278.120381695542,287.1622009277344,1779353,0.0,0.0
2016-09-14,289.24132857183497,293.30287407181856,286.24350220719316,287.1622009277344,1148592,0.0,0.0
2016-09-15,288.17761525750427,292.7710504000316,285.27649832538174,289.4831237792969,1288230,0.0,0.0
2016-09-16,290.6918660812636,294.46331145869374,289.57977737546366,291.852294921875,1559076,0.0,0.0
2016-09-19,293.012814243197,293.88314343267086,289.38641802731587,291.4172058105469,732837,0.0,0.0
2016-09-20,291.4171967784697,291.56224672027173,286.53363231876307,287.3556213378906,493343,0.0,0.0
2016-09-21,288.17758605957033,291.94903178687207,287.5490166903008,290.1116638183594,512999,0.0,0.0
2016-09-22,292.28750569016745,293.97982375454393,290.7886072092508,292.1907958984375,1107243,0.0,0.0
2016-09-23,293.0127870971715,297.799641463334,291.46551895273717,293.3028869628906,1735881,0.0,0.0
2016-09-26,293.01278557211367,293.01278557211367,289.14462998700327,292.2391662597656,573498,0.0,0.0
2016-09-27,293.0128088067055,293.49632829318523,288.17761394190836,289.0479431152344,399580,0.0,0.0
2016-09-28,290.5951775660561,294.41499286951813,285.80832340214135,287.7424011230469,800367,0.0,0.0
2016-09-29,289.047947258356,292.5292935132479,272.2698149346801,276.4764404296875,1238800,0.0,0.0
2016-09-30,277.54017033251375,284.11602319077,276.6214715528712,281.60174560546875,678758,0.0,0.0
2016-10-03,288.66106994872825,290.0149183108082,285.4698538444197,287.7907409667969,770999,0.0,0.0
2016-10-04,289.24132906375905,290.0633179974807,286.727022124245,287.7424011230469,638685,0.0,0.0
2016-10-05,289.9182655567114,290.0149753540992,285.27649039896227,285.9050598144531,629557,0.0,0.0
2016-10-06,289.1446635554715,297.3644951281187,286.2435465298313,294.26995849609375,2018179,0.0,0.0
2016-10-07,294.94687770390186,305.0524464659724,294.94687770390186,299.0567932128906,2853699,0.0,0.0
2016-10-10,301.61944865858806,304.5205655668368,298.4765720079853,302.7799072265625,870931,0.0,0.0
2016-10-13,299.7820352359694,301.1358836863114,293.7863827265769,296.1556396484375,634699,0.0,0.0
2016-10-14,296.8809372299893,310.7095814591553,296.3007079975612,304.3271484375,2723451,0.0,0.0
2016-10-17,305.5843339126848,306.01951328147663,295.91394359899226,297.65460205078125,1042365,0.0,0.0
2016-10-18,299.1534996611478,302.1029566004991,293.0127965376422,297.3161315917969,1410353,0.0,0.0
2016-10-19,301.66781852459906,305.58431454879315,301.6194488690821,303.07000732421875,1951746,0.0,0.0
2016-10-20,311.3865476315177,323.95805421291436,306.26125290685394,317.23712158203125,14969063,0.0,0.0
2016-10-21,317.1888129270069,321.0569691822143,311.8700980760967,317.7206726074219,2572236,0.0,0.0
2016-10-24,318.4459019822544,323.86132579290245,313.7074172148194,322.60418701171875,2301063,0.0,0.0
2016-10-25,322.99101870776263,334.5954864457661,321.25036035173713,333.1449279785156,2684845,0.0,0.0
2016-10-26,334.402025365554,345.2328723822188,330.1470602917514,341.7998962402344,2416491,0.0,0.0
2016-10-27,341.70320211486177,354.90327723219633,332.3229129555492,349.24609375,2552663,0.0,0.0
2016-10-28,352.7758076185806,363.60665598449594,352.72746747432154,362.3011474609375,3822219,0.0,0.0
