Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-01,105.94815696280534,109.41375545503625,104.72347062716335,108.44963836669922,1196309,0.0,0.0
2015-01-02,109.46588239325726,114.07798223356055,108.65811060379643,111.8110122680664,3730419,0.0,0.0
2015-01-05,112.25398466337398,113.19203144424972,108.6581045576744,109.67432403564453,1170229,0.0,0.0
2015-01-06,108.3975194228519,113.29625180087567,105.76575028990167,107.56369018554688,2405914,0.0,0.0
2015-01-07,107.85033422543009,110.32575183065343,106.54747511165573,107.12073516845703,1134658,0.0,0.0
2015-01-08,108.110910032163,109.2834878521364,105.5573194232137,106.65171813964844,1146487,0.0,0.0
2015-01-09,107.12074119438253,109.23136578591387,103.96783309083811,105.06222534179688,1646936,0.0,0.0
2015-01-12,105.14039180191725,114.54700041905097,104.22839618157705,111.49832916259766,4919017,0.0,0.0
2015-01-13,111.52439699786247,114.13010266509353,109.7525079338119,110.87297058105469,2099042,0.0,0.0
2015-01-14,110.35182537186168,111.73285098761501,107.8764074082825,108.7623519897461,1150700,0.0,0.0
2015-01-15,109.96095894752634,113.86951710951763,106.93833244862404,112.09764099121094,2384489,0.0,0.0
2015-01-16,109.46588325199623,112.25399179019466,108.65811145619858,109.80461883544922,1047539,0.0,0.0
2015-01-19,109.98702959025421,113.03571401772054,109.43983342925851,112.17582702636719,1349821,0.0,0.0
2015-01-20,113.45260778279207,114.49488483272175,109.02289834026953,109.54403686523438,1753444,0.0,0.0
2015-01-21,110.45604991028753,111.73284518043461,107.90245936999338,108.78839111328125,1182872,0.0,0.0
2015-01-22,104.2283884751994,112.46242520360866,103.21216266616398,110.58631896972656,4255088,0.0,0.0
2015-01-23,110.95112443796813,121.11339645289112,110.45604345832831,114.13009643554688,27254974,0.0,0.0
2015-01-27,114.3385488766737,114.39066400685473,108.39752637306158,108.73627471923828,2749892,0.0,0.0
2015-01-28,109.25740320962169,112.20185662632021,108.18905593101003,111.96733856201172,3571081,0.0,0.0
2015-01-29,111.75890810605428,112.56667997482067,109.96097417270747,111.05536651611328,1381077,0.0,0.0
2015-01-30,111.52438769667305,111.99341109586152,106.93833280101066,108.13695526123047,1457439,0.0,0.0
2015-02-02,108.7623360160989,112.01946780352867,108.39753009231474,110.45603942871094,1851766,0.0,0.0
2015-02-03,111.31593974559871,114.59912949516698,109.59616576736333,110.53422546386719,10928393,0.0,0.0
2015-02-04,111.0292951924528,116.6315696482826,109.46587958013409,115.35477447509766,6637289,0.0,0.0
2015-02-05,116.21466993740515,116.42313048458821,109.43983007525331,110.24758911132812,2600649,0.0,0.0
2015-02-06,110.45602926557851,111.88916967860914,108.11088691913001,110.35179901123047,2040743,0.0,0.0
2015-02-09,109.96096570923144,111.52439418701756,108.13696155443782,108.39753723144531,1644268,0.0,0.0
2015-02-10,108.55387554403562,113.97374693458656,106.65170520650462,109.7264404296875,2489169,0.0,0.0
2015-02-11,110.06518818232777,111.73283402064098,109.17924373539755,109.54403686523438,1142697,0.0,0.0
2015-02-12,109.96096163727105,111.44621735695448,109.23136256079725,110.42998504638672,1123959,0.0,0.0
2015-02-13,111.47225133334432,114.07795628697674,110.61236460516521,112.33213806152344,2037871,0.0,0.0
2015-02-16,111.52441178123104,112.90543750298404,110.01309820041993,110.69058227539062,1013688,0.0,0.0
2015-02-18,110.89903486022305,111.47228860664751,108.76235250200061,109.36166381835938,793400,0.0,0.0
2015-02-19,109.70038164508742,110.22152016712936,107.14679137416628,108.52781677246094,908444,0.0,0.0
2015-02-20,109.1271363079371,111.73284190884965,107.87639864286945,108.81444549560547,1709780,0.0,0.0
2015-02-23,109.43983495636353,110.40393944582551,103.7593807332452,104.87983703613281,1394719,0.0,0.0
2015-02-24,105.73969268798828,107.25100578152959,104.74952446658882,105.73969268798828,820773,0.0,0.0
2015-02-25,106.88621011715006,110.14335449155452,105.76575403857878,108.86654663085938,2979562,0.0,0.0
2015-02-26,109.64825566231477,110.95110823454687,106.6256359038385,109.70037078857422,1969630,0.0,0.0
